retailer,item_key,product,brand_norm,canonical_name,n_strict_keys,fat_pct,pack_std,pack_std_unit,first_title,first_name,n_rows,date_min,date_max
Novus,cheese|exquisa|крем fitline паприка чилі,cheese,exquisa,крем fitline паприка чилі,1,0.2,0.175,kg,"Крем-сир Exquisa Fitline Паприка-чилі 0,2% 175г",Крем-сир Fitline Паприка-чилі,1,2025-11-04,2025-11-04
Novus,cheese|exquisa|крем ананасом манго,cheese,exquisa,крем ананасом манго,1,52.0,0.2,kg,Крем-сир Exquisa з ананасом і манго 52% 200г,Крем-сир з ананасом і манго,1,2025-11-04,2025-11-04
Novus,cheese|exquisa|крем безлактозний,cheese,exquisa,крем безлактозний,1,70.0,0.175,kg,Крем-сир Exquisa безлактозний 70% 175г,Крем-сир безлактозний,1,2026-01-08,2026-01-08
Novus,cheese|exquisa|крем класичний,cheese,exquisa,крем класичний,2,69.0,0.25,kg,Крем-сир Exquisa класичний 70% 200г,Крем-сир класичний,2,2026-01-08,2026-01-08
Novus,cheese|exquisa|крем травами,cheese,exquisa,крем травами,1,66.0,0.2,kg,Крем-сир Exquisa з травами 66% 200г,Крем-сир з травами,1,2026-01-08,2026-01-08
Novus,cheese|fior|di dolcezza моцарелла,cheese,fior,di dolcezza моцарелла,1,40.0,0.1,kg,Сир Fior di Dolcezza Моцарелла 40% 100г,Сир di Dolcezza Моцарелла,1,2025-12-26,2025-12-26
Novus,cheese|fiorella|di tomino,cheese,fiorella,di tomino,1,68.0,,,Сир Fiorella di Tomino 68%,Сир di Tomino,1,2025-11-04,2025-11-04
Novus,cheese|fourme|ambert блакитною пліснявою,cheese,fourme,ambert блакитною пліснявою,1,,,,Сир Fourme d'Ambert з блакитною пліснявою,Сир d'Ambert з блакитною пліснявою,1,2025-11-04,2025-11-04
Novus,cheese|frico|mimolette,cheese,frico,mimolette,1,40.0,,,Сир Frico Mimolette 40%,Сир Mimolette,1,2025-11-04,2025-11-04
Novus,cheese|frico|маасдам,cheese,frico,маасдам,1,45.0,,,Сир Frico Маасдам 45%,Сир Маасдам,1,2025-11-04,2025-11-04
Novus,cheese|frico|шеврет,cheese,frico,шеврет,1,50.0,,,Сир Frico Шеврет 50%,Сир Шеврет,1,2025-11-04,2025-11-04
Novus,cheese|fromager|affinois чорним трюфелем,cheese,fromager,affinois чорним трюфелем,1,60.0,,,Сир Fromager d’Affinois з чорним трюфелем 60%,Сир d’Affinois з чорним трюфелем,1,2025-11-04,2025-11-04
Novus,cheese|galbani|грана густо тертий,cheese,galbani,грана густо тертий,1,35.0,0.1,kg,Сир Galbani Грана Густо тертий 35% 100г,Сир Грана Густо тертий,1,2025-11-28,2025-11-28
Novus,cheese|garcia|baquero козячий,cheese,garcia,baquero козячий,1,45.0,0.15,kg,Сир Garcia Baquero козячий 45% 150г,Сир Baquero козячий,1,2025-11-04,2025-11-04
Novus,cheese|garcia|baquero трюфелем,cheese,garcia,baquero трюфелем,1,33.0,0.15,kg,Сир Garcia Baquero з трюфелем 33% 150г,Сир Baquero з трюфелем,1,2025-11-04,2025-11-04
Novus,cheese|garcia|baquero іберіко витриманий днів,cheese,garcia,baquero іберіко витриманий днів,1,45.0,,,Сир Garcia Baquero Іберіко витриманий 45 днів 45%,Сир Baquero Іберіко витриманий 45 днів,1,2025-11-04,2025-11-04
Novus,cheese|garcia|baquero іберіко місяців,cheese,garcia,baquero іберіко місяців,1,45.0,,,Сир Garcia Baquero Іберіко 12 місяців 45%,Сир Baquero Іберіко 12 місяців,1,2025-11-04,2025-11-04
Novus,cheese|gillot|made in france камамбер,cheese,gillot,made in france камамбер,1,45.0,0.25,kg,Сир Gillot Made in France Камамбер 45% 250г,Сир Made in France Камамбер,1,2025-11-04,2025-11-04
Novus,cheese|good|milk фіта,cheese,good,milk фіта,2,50.0,0.2,,Сир Good Milk Фіта 50%,Сир Milk Фіта,2,2025-11-07,2025-12-06
Novus,cheese|good|який milk фіта,cheese,good,який milk фіта,1,50.0,0.17,kg,Сир м’який Good Milk Фіта 50% 170г,Сир м’який Milk Фіта,1,2025-12-26,2025-12-26
Novus,cheese|gourmini|bayernland моцарелла,cheese,gourmini,bayernland моцарелла,1,45.0,1.0,kg,Сир Gourmini Bayernland Моцарелла 45% 1кг,Сир Bayernland Моцарелла,1,2025-11-04,2025-11-04
Novus,cheese|granarolo|gorgonzola dolce dop,cheese,granarolo,gorgonzola dolce dop,1,48.0,0.2,kg,Сир Granarolo Gorgonzola Dolce DOP 48% 200г,Сир Gorgonzola Dolce DOP,1,2026-01-06,2026-01-06
Novus,cheese|granarolo|грана падано,cheese,granarolo,грана падано,1,40.0,0.15,kg,Сир Granarolo Грана Падано 40% 150г,Сир Грана Падано,1,2025-11-04,2025-11-04
Novus,cheese|granarolo|маскарпоне,cheese,granarolo,маскарпоне,1,42.0,0.25,kg,Сир Granarolo Маскарпоне 42% 250г,Сир Маскарпоне,1,2026-01-08,2026-01-08
Novus,cheese|granarolo|парміджано реджано,cheese,granarolo,парміджано реджано,1,32.0,0.15,kg,Сир Granarolo Парміджано реджано 32% 150г,Сир Парміджано реджано,1,2026-01-08,2026-01-08
Novus,cheese|grand|fermage камамбер,cheese,grand,fermage камамбер,2,44.0,0.1825,kg,Сир Grand Fermage Камамбер 44% 240г,Сир Fermage Камамбер,2,2025-11-04,2026-01-08
Novus,cheese|grand or|old mill витриманий,cheese,grand or,old mill витриманий,1,50.0,,,Сир Grand`Or Old Mill витриманий 50%,Сир Old Mill витриманий,1,2025-11-04,2025-11-04
Novus,cheese|grand or|данаблю блакитною пліснявою,cheese,grand or,данаблю блакитною пліснявою,1,50.0,0.1,kg,Сир Grand'Or Данаблю з блакитною пліснявою 50% 100г,Сир Данаблю з блакитною пліснявою,1,2026-01-08,2026-01-08
Novus,cheese|haisynmilk|сулугуні сичужний,cheese,haisynmilk,сулугуні сичужний,1,45.0,,,Сир HaisynMilk Сулугуні сичужний 45%,Сир Сулугуні сичужний,1,2025-11-04,2025-11-04
Novus,cheese|hallbauer|old rotterdam місяців,cheese,hallbauer,old rotterdam місяців,1,48.0,,,Сир Hallbauer Old Rotterdam 9 місяців 48%,Сир Old Rotterdam 9 місяців,1,2025-11-04,2025-11-04
Novus,cheese|hallbauer|old rotterdam роки,cheese,hallbauer,old rotterdam роки,1,48.0,,,Сир Hallbauer Old Rotterdam 2 роки 48%,Сир Old Rotterdam 2 роки,1,2025-11-04,2025-11-04
Novus,cheese|hard_cheese|сирний president емменталь та моцарела паніровці для запікання,cheese,hard_cheese,сирний president емменталь та моцарела паніровці для запікання,1,,0.025,kg,Продукт сирний President Емменталь та Моцарела в паніровці для запікання 6х25г,сирний President Емменталь та Моцарела в паніровці для запікання 6х,1,2025-11-04,2025-11-04
Novus,cheese|hard_cheese|сирний плавлений imperia apetitta чеддер,cheese,hard_cheese,сирний плавлений imperia apetitta чеддер,1,45.0,0.1,kg,Продукт сирний плавлений Imperia Apetitta Чеддер 45% 100г,сирний плавлений Imperia Apetitta Чеддер,1,2025-11-04,2025-11-04
Novus,cheese|hochland|плавлений квартет асорті,cheese,hochland,плавлений квартет асорті,1,,0.18,kg,Сир плавлений Hochland Квартет асорті 180г,Сир плавлений Квартет асорті,1,2025-11-04,2025-11-04
Novus,cheese|hochland|плавлений маасдамер скибочками,cheese,hochland,плавлений маасдамер скибочками,1,40.0,0.13,kg,Сир плавлений Hochland Маасдамер скибочками 40% 130г,Сир плавлений Маасдамер скибочками,1,2025-12-04,2025-12-04
Novus,cheese|hochland|плавлений тост скибочками,cheese,hochland,плавлений тост скибочками,1,40.0,0.13,kg,Сир плавлений Hochland Тост скибочками 40% 130г,Сир плавлений Тост скибочками,1,2026-01-08,2026-01-08
Novus,cheese|hochland|плавлений чеддер скибочками,cheese,hochland,плавлений чеддер скибочками,1,40.0,0.13,kg,Сир плавлений Hochland Чеддер скибочками 40% 130г,Сир плавлений Чеддер скибочками,1,2026-01-08,2026-01-08
Novus,cheese|huizer|kaas gilde гауда волоським горіхом,cheese,huizer,kaas gilde гауда волоським горіхом,1,50.0,,,Сир Huizer Kaas-Gilde Гауда з волоським горіхом 50%,Сир Kaas-Gilde Гауда з волоським горіхом,1,2025-11-04,2025-11-04
Novus,cheese|huizer|kaas gilde гауда перцем чилі,cheese,huizer,kaas gilde гауда перцем чилі,1,50.0,,,Сир Huizer Kaas-Gilde Гауда з перцем чилі 50%,Сир Kaas-Gilde Гауда з перцем чилі,1,2025-11-04,2025-11-04
Novus,cheese|ile|de france normantal напівтвердий нарізаний,cheese,ile,de france normantal напівтвердий нарізаний,1,50.0,0.15,kg,Сир Ile de France Normantal напівтвердий нарізаний 50% 150г,Сир de France Normantal напівтвердий нарізаний,1,2025-11-04,2025-11-04
Novus,cheese|ile|de france монтавер,cheese,ile,de france монтавер,1,50.0,0.15,kg,Сир Ile de France Монтавер 50% 150г,Сир de France Монтавер,1,2025-11-04,2025-11-04
Novus,cheese|ile|de france шармідор напiвтвердий,cheese,ile,de france шармідор напiвтвердий,1,57.0,0.15,kg,Сир Ile De France Шармідор напiвтвердий 57% 150г,Сир De France Шармідор напiвтвердий,1,2025-11-04,2025-11-04
Novus,cheese|inalpi|плавлений безлактозний,cheese,inalpi,плавлений безлактозний,1,42.0,0.15,kg,Сир плавлений Inalpi безлактозний 42% 150г,Сир плавлений безлактозний,1,2025-11-04,2025-11-04
Novus,cheese|inalpi|плавлений горгонзола трикутники,cheese,inalpi,плавлений горгонзола трикутники,1,19.0,0.14,kg,Сир плавлений Inalpi Горгонзола трикутники 19% 140г,Сир плавлений Горгонзола трикутники,1,2025-11-04,2025-11-04
Novus,cheese|inalpi|плавлений скаморца скибочки копчений,cheese,inalpi,плавлений скаморца скибочки копчений,1,19.0,0.15,kg,Сир плавлений Inalpi Скаморца скибочки копчений 19% 150г,Сир плавлений Скаморца скибочки копчений,1,2025-11-04,2025-11-04
Novus,cheese|inalpi|плавлений трюфелем,cheese,inalpi,плавлений трюфелем,1,19.0,0.14,kg,Сир плавлений Inalpi з трюфелем 19% 140г,Сир плавлений з трюфелем,1,2025-11-04,2025-11-04
Novus,cheese|jack s|cheese гауда пелюстками троянд,cheese,jack s,cheese гауда пелюстками троянд,1,50.0,,,Сир Jack's Cheese Гауда з пелюстками троянд 50%,Сир Cheese Гауда з пелюстками троянд,1,2025-11-04,2025-11-04
