model,product,product_label,link,link_direction,price_variant,farm_gate_source,reconstruction_variant,horizon_days,n_obs,coef,pvalue,stderr,r2,core_signal,ljungbox_p,arch_p,jb_p,coef_positive_shock,p_positive_shock,coef_negative_shock_abs,p_negative_shock_abs,asymmetry_pvalue,asymmetry_gap
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,filled,linear,3,265,-11.76295929123867,0.3081206613307296,11.541666515840127,0.18881894611427408,0,2.257854280284186e-25,0.0005703788766825574,6.400476936067923e-29,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,filled,linear,3,265,,,,0.19124663023678656,0,3.7271538856576403e-25,0.000991668966937977,5.576456747783476e-29,0.29867883005964124,0.9839428771109777,17.89669229155735,0.26928292084853656,0.428717679127985,-17.598013461497708
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,filled,linear,7,261,-14.343097304548603,0.36761110962751586,15.919844245376076,0.24105354527288003,0,1.127486008988322e-16,9.337620621084115e-05,0.0017952669186594135,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,filled,linear,7,261,,,,0.24514650722643416,1,1.7797987336713532e-15,0.00018932652963898346,0.00036547510881155935,-28.691916892188356,0.025468896055579542,6.423144335154488,0.7720983549225133,0.1479351687762232,-35.11506122734284
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,filled,linear,14,254,-2.5650548655233987,0.7836254517944866,9.341142707419761,0.20730533325414013,0,4.590921309633829e-11,0.07052998812266081,0.13835366347573885,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,filled,linear,14,254,,,,0.21515975586088332,0,1.1045736875312283e-09,0.13776185045382008,0.1815551229992886,16.722480870814408,0.42267020239479813,14.802238179999055,0.37109093541205207,0.9316495098876597,1.9202426908153534
LP_linear,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,filled,linear,21,247,-18.866825297056273,0.1581306884444441,13.36758259847779,0.19137269834272252,0,9.185916461297146e-13,0.06442779291878911,4.426218142833693e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> ProZorro,forward,procurement_price,filled,linear,21,247,,,,0.19213338204649455,0,3.113845827562016e-12,0.05738270731093741,6.5901525129599625e-06,-12.028375438708549,0.6046367982833942,23.184337342268222,0.2882106719342984,0.1793812422517912,-35.21271278097677
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,0,59,21.08554273653302,0.41835240206509805,26.05459848755133,0.08018075299071892,0,0.052654133849224606,0.6904018264866614,2.678775280971316e-07,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,0,59,,,,0.116121418393066,0,0.013967880751448876,0.5270328298421674,0.0005547794444396208,60.639537061359114,0.15358468255594718,15.711647403591986,0.527638347749958,0.3012248127537036,44.927889657767125
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,1,56,-2.3960494108379575,0.9208843842870909,24.124597603746,0.036279668278376254,0,2.6814911113252205e-06,0.07456140166614554,2.0385783804232685e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,1,56,,,,0.047857818155041865,0,8.823557799644415e-07,0.07406731093832945,3.316859340690678e-05,30.15530136088484,0.5186060726865368,33.38135304054262,0.3665685882313646,0.9466267365406523,-3.226051679657779
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,3,55,-47.046659975244324,0.052004806801754844,24.212241388438724,0.07376248303872113,1,7.129179129695452e-16,0.005204577446624158,0.35900397999427036,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,3,55,,,,0.07627357447089533,0,6.845716638627756e-16,0.006349753520687691,0.3586595854526362,-67.6020057207055,0.16413949991514343,27.311616739777662,0.6365074463991858,0.045655621842305566,-94.91362246048317
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,7,54,-77.71960817369266,0.0021768252618704063,25.35727396051761,0.20372050555120935,1,8.072393641913882e-10,0.0026604588794699826,0.03080351943299995,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,7,54,,,,0.22089876421006704,1,2.818369831245476e-09,0.00619645610686413,0.04701146696301072,-139.4297849582087,0.08250704175206339,20.605543199252324,0.6356394713404403,0.0022584901767360496,-160.03532815746104
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,14,49,-66.08132794030162,0.06670503502546525,36.038012862296696,0.19716056057472964,1,0.002746070314065037,0.15507135918554726,0.14478644167760527,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,14,49,,,,0.2695447436746863,1,0.001677793709025217,0.37768466189057365,0.37338686938571003,-161.21532062869238,0.027297669706720887,-24.46704421120618,0.6694072417198067,0.003920629791235202,-136.7482764174862
LP_linear,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,21,43,-21.640747457010036,0.723833584901072,61.24624832473671,0.16254391367564236,0,2.398605308829187e-07,0.13975322587014624,0.5026430563320343,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail,forward,retail_observed,filled,linear,21,43,,,,0.17146140764640883,0,9.309684230782743e-08,0.12852371963595965,0.4773096628888761,-66.02301804496017,0.46699898550850194,-18.321959724045,0.666626018367416,0.6627998937738961,-47.701058320915166
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,0,59,0.0005140287229150077,0.35755092846075975,0.0005587015026012112,0.758575124177889,0,0.3620938144918455,0.0016934548263914328,2.342272683359447e-78,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,0,59,,,,0.7590763568292909,0,0.38195838961396067,0.004327860079048114,5.410643559065024e-79,0.0007908112288218486,0.5156735244962172,-0.00021805846128718147,0.7664917837571474,0.34673968156007684,0.0010088696901090302
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,1,59,0.0008989529343034664,0.43722301243162986,0.0011571157327367675,0.6553749427753429,0,0.05893413217864115,0.06574379604280335,7.723527196795388e-13,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,1,59,,,,0.6575359204445566,0,0.06949395173590846,0.16893286717142883,2.109835545441254e-12,0.0020167131605993882,0.47219131014009486,0.00029629524632076464,0.8775150052125275,0.4532304726556652,0.0017204179142786236
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,3,59,0.0029821895230812733,0.164808563785109,0.002146881752816192,0.4390287909111442,0,7.346662050493868e-05,0.005355755690882143,0.0062117627744950115,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,3,59,,,,0.4474545453473324,0,0.0002350769173571178,0.009807703099317201,0.016831631797676716,0.007343777600252685,0.23326574000226719,0.0016817626298285338,0.7231428366590011,0.2389007836289318,0.0056620149704241516
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,7,59,0.00696225671047827,0.08008474853568567,0.0039779901618474415,0.2556266341263105,1,2.163985993029447e-06,2.050302896792295e-05,0.30419638083911227,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,7,59,,,,0.27298756418580683,0,1.768212640383878e-05,3.451833617514917e-05,0.5243952638092104,0.019410391631985293,0.11546734032454839,0.006348836551799453,0.5625972005243824,0.1525230413354434,0.01306155508018584
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,14,59,0.016793061416862126,0.092056419369485,0.009968288339262405,0.33268830889480006,1,1.0170630212464935e-16,0.005211867969252589,0.45919621895965035,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,14,59,,,,0.3580275518789817,1,3.983597754658053e-16,0.021012976759194644,0.3322862870604166,0.040623762032405156,0.08882496414862141,0.008689686030776488,0.6165538788869412,0.13957009660608954,0.03193407600162867
LP_linear,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,21,57,0.01229317458680594,0.15016190236911992,0.008543097778619847,0.2908805387750836,0,2.303851785018364e-23,0.23813025666744536,0.13873416333687144,,,,,,
LP_asymmetric,butter,Butter,Retail -> FarmGateUA,reverse,retail_observed,filled,linear,21,57,,,,0.29548385816775535,0,6.573008401913068e-23,0.21642902775108686,0.12936700115672267,0.0238836509646403,0.3151881773118459,-0.0001998506613758689,0.992488588544142,0.12626770073211618,0.02408350162601617
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,0,1476,0.3230671285982617,3.959411425912344e-16,0.03968982617338499,0.8632193154838499,1,0.02606040418973594,1.7394947106939168e-10,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,0,1476,,,,0.865262651846857,1,0.011980688319678655,7.791819394768413e-08,0.0,0.34416332065186606,6.689007124600627e-16,-0.28920600506399075,4.0035487610753074e-18,2.4604627843871724e-18,0.6333693257158568
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,1,1475,0.5988621781935659,1.1624122830945284e-14,0.07757184653728041,0.7884946071898802,1,2.3799448236778592e-42,1.3104123922046038e-53,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,1,1475,,,,0.7911425088763552,1,1.2810493441776337e-44,6.988574559734401e-48,0.0,0.6448205743151583,1.9066205968861918e-14,-0.525091301944667,4.073975793379464e-15,6.345113663882867e-17,1.1699118762598253
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,3,1473,1.0424063875860405,5.402237047714882e-10,0.1679417731866833,0.6173703422364891,1,3.67608199063714e-203,8.277172069123544e-137,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,3,1473,,,,0.6212016669463157,1,3.7748571448594215e-209,8.124628722768263e-126,0.0,1.1456909689359813,1.0574407433656087e-08,-0.8764565289472662,1.3625875663546377e-09,2.696509543754329e-12,2.0221474978832474
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,7,1469,1.500568125162035,3.678285629367351e-07,0.29510304189763686,0.3526519924963786,1,0.0,1.8501520420608363e-210,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,7,1469,,,,0.35449441574816853,1,0.0,2.160225963009605e-204,0.0,1.626308587024881,1.0057869652376031e-07,-1.2985652797214493,5.029849274115794e-05,1.0204126961191491e-07,2.9248738667463305
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,14,1462,1.5776615404839356,4.955372300041968e-08,0.2893249973498442,0.17011847761195698,1,0.0,3.656917165612592e-281,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,14,1462,,,,0.17422745228440184,1,0.0,1.1568665336758752e-278,0.0,1.8657274922516693,1.0413797053592381e-11,-1.1144468626824058,0.036596647434753014,2.384537341858875e-07,2.980174354934075
LP_linear,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,21,1455,1.6062522423871355,2.162266474953214e-07,0.30979919419679874,0.12312731792799325,1,0.0,3.015056552082567e-284,0.0,,,,,,
LP_asymmetric,butter,Butter,ProducerUA -> FarmGateUA,reverse,processor_price,filled,linear,21,1455,,,,0.1290542786905321,1,0.0,1.0462562141610328e-280,7.15503787787047e-309,2.0397651357457636,2.7849683311230057e-08,-0.9002137913102863,0.21207471349036133,9.258782424849411e-06,2.9399789270560497
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,0,59,21.08554273653302,0.41835240206509805,26.05459848755133,0.08018075299071892,0,0.052654133849224606,0.6904018264866614,2.678775280971316e-07,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,0,59,,,,0.116121418393066,0,0.013967880751448876,0.5270328298421674,0.0005547794444396208,60.639537061359114,0.15358468255594718,15.711647403591986,0.527638347749958,0.3012248127537036,44.927889657767125
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,1,56,-2.3960494108379575,0.9208843842870909,24.124597603746,0.036279668278376254,0,2.6814911113252205e-06,0.07456140166614554,2.0385783804232685e-06,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,1,56,,,,0.047857818155041865,0,8.823557799644415e-07,0.07406731093832945,3.316859340690678e-05,30.15530136088484,0.5186060726865368,33.38135304054262,0.3665685882313646,0.9466267365406523,-3.226051679657779
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,3,55,-47.046659975244324,0.052004806801754844,24.212241388438724,0.07376248303872113,1,7.129179129695452e-16,0.005204577446624158,0.35900397999427036,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,3,55,,,,0.07627357447089533,0,6.845716638627756e-16,0.006349753520687691,0.3586595854526362,-67.6020057207055,0.16413949991514343,27.311616739777662,0.6365074463991858,0.045655621842305566,-94.91362246048317
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,7,54,-77.71960817369266,0.0021768252618704063,25.35727396051761,0.20372050555120935,1,8.072393641913882e-10,0.0026604588794699826,0.03080351943299995,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,7,54,,,,0.22089876421006704,1,2.818369831245476e-09,0.00619645610686413,0.04701146696301072,-139.4297849582087,0.08250704175206339,20.605543199252324,0.6356394713404403,0.0022584901767360496,-160.03532815746104
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,14,49,-66.08132794030162,0.06670503502546525,36.038012862296696,0.19716056057472964,1,0.002746070314065037,0.15507135918554726,0.14478644167760527,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,14,49,,,,0.2695447436746863,1,0.001677793709025217,0.37768466189057365,0.37338686938571003,-161.21532062869238,0.027297669706720887,-24.46704421120618,0.6694072417198067,0.003920629791235202,-136.7482764174862
LP_linear,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,21,43,-21.640747457010036,0.723833584901072,61.24624832473671,0.16254391367564236,0,2.398605308829187e-07,0.13975322587014624,0.5026430563320343,,,,,,
LP_asymmetric,butter,Butter,FarmGateUA -> Retail optimal,forward,retail_optimal_observed,filled,linear,21,43,,,,0.17146140764640883,0,9.309684230782743e-08,0.12852371963595965,0.4773096628888761,-66.02301804496017,0.46699898550850194,-18.321959724045,0.666626018367416,0.6627998937738961,-47.701058320915166
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,0,59,0.0005140287229150077,0.35755092846075975,0.0005587015026012112,0.758575124177889,0,0.3620938144918455,0.0016934548263914328,2.342272683359447e-78,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,0,59,,,,0.7590763568292909,0,0.38195838961396067,0.004327860079048114,5.410643559065024e-79,0.0007908112288218486,0.5156735244962172,-0.00021805846128718147,0.7664917837571474,0.34673968156007684,0.0010088696901090302
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,1,59,0.0008989529343034664,0.43722301243162986,0.0011571157327367675,0.6553749427753429,0,0.05893413217864115,0.06574379604280335,7.723527196795388e-13,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,1,59,,,,0.6575359204445566,0,0.06949395173590846,0.16893286717142883,2.109835545441254e-12,0.0020167131605993882,0.47219131014009486,0.00029629524632076464,0.8775150052125275,0.4532304726556652,0.0017204179142786236
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,3,59,0.0029821895230812733,0.164808563785109,0.002146881752816192,0.4390287909111442,0,7.346662050493868e-05,0.005355755690882143,0.0062117627744950115,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,3,59,,,,0.4474545453473324,0,0.0002350769173571178,0.009807703099317201,0.016831631797676716,0.007343777600252685,0.23326574000226719,0.0016817626298285338,0.7231428366590011,0.2389007836289318,0.0056620149704241516
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,7,59,0.00696225671047827,0.08008474853568567,0.0039779901618474415,0.2556266341263105,1,2.163985993029447e-06,2.050302896792295e-05,0.30419638083911227,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,7,59,,,,0.27298756418580683,0,1.768212640383878e-05,3.451833617514917e-05,0.5243952638092104,0.019410391631985293,0.11546734032454839,0.006348836551799453,0.5625972005243824,0.1525230413354434,0.01306155508018584
LP_linear,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,14,59,0.016793061416862126,0.092056419369485,0.009968288339262405,0.33268830889480006,1,1.0170630212464935e-16,0.005211867969252589,0.45919621895965035,,,,,,
LP_asymmetric,butter,Butter,Retail optimal -> FarmGateUA,reverse,retail_optimal_observed,filled,linear,14,59,,,,0.3580275518789817,1,3.983597754658053e-16,0.021012976759194644,0.3322862870604166,0.040623762032405156,0.08882496414862141,0.008689686030776488,0.6165538788869412,0.13957009660608954,0.03193407600162867
