dataset,product,left,right,metric,pearson,spearman,n_obs
Silpo,Сметана,Framo,Молокія,dlog_price,-0.3062604599350941,-0.3295603309309773,47
Silpo,Сметана,Framo,Молочне,dlog_price,0.0648995995563936,0.06501109717641364,47
Silpo,Сметана,Framo,Молочний,dlog_price,-0.12317908548302807,-0.19040653298921043,47
Silpo,Сметана,Framo,Мілкін,dlog_price,,,43
Silpo,Сметана,Framo,Міськмолзавод,dlog_price,-0.028261974469014208,-0.12281345019898107,47
Silpo,Сметана,Framo,На здоров'я,dlog_price,-0.3336002352258564,-0.29537650673631416,47
Silpo,Сметана,Framo,Повна Чаша,dlog_price,-0.07124828158755699,-0.006359229636059732,47
Silpo,Сметана,Framo,ПростоНаше,dlog_price,0.11081437951319857,0.18905459772202576,47
Silpo,Сметана,Framo,Простокваша,dlog_price,0.0,0.0,47
Silpo,Сметана,Framo,Пудинг,dlog_price,-0.02319514355218621,0.122503493127984,47
Silpo,Сметана,Framo,РадиМо,dlog_price,0.0,0.0,47
Silpo,Сметана,Framo,Рудь,dlog_price,0.01616360022693266,0.14310408996288784,47
Silpo,Сметана,Framo,Селянська,dlog_price,0.028803140571101105,0.01965803122422726,47
Silpo,Сметана,Framo,Селянське,dlog_price,-0.2755361482143619,-0.284873438886754,47
Silpo,Сметана,Framo,Слов'яночка,dlog_price,0.47166640125372156,0.2429306685898345,47
Silpo,Сметана,Framo,Сметана,dlog_price,-0.05183112227829375,-0.20610470680567727,47
Silpo,Сметана,Framo,Столиця,dlog_price,0.0,0.0,47
Silpo,Сметана,Framo,Угринів Молоко,dlog_price,,,47
Silpo,Сметана,Framo,Ферма,dlog_price,0.2284000917348176,0.17271569402941273,47
Silpo,Сметана,Framo,Харківська,dlog_price,,,47
Silpo,Сметана,Framo,Яготинська,dlog_price,0.13947764280696576,0.2160309169754678,47
Silpo,Сметана,Framo,Яготинський,dlog_price,0.10385055747013092,0.21574001269556306,47
Silpo,Сметана,Hollandia,Malenka,dlog_price,0.06918213790770361,0.07830427040940705,47
Silpo,Сметана,Hollandia,MiMiMilk,dlog_price,0.1703099218467153,0.13006249946775936,47
Silpo,Сметана,Hollandia,Organic,dlog_price,-0.16906499362954447,-0.15840325279276762,47
Silpo,Сметана,Hollandia,President,dlog_price,0.009684922693093057,0.039898230867012406,47
Silpo,Сметана,Hollandia,Айран,dlog_price,0.0028239094764606555,-0.05441350817010904,47
Silpo,Сметана,Hollandia,Бiла лiнiя,dlog_price,-0.30906640391106044,-0.31936666388401214,47
Silpo,Сметана,Hollandia,Біла лінія,dlog_price,,,47
Silpo,Сметана,Hollandia,Волошкове поле,dlog_price,-0.12390479956375655,-0.13366602123194826,47
Silpo,Сметана,Hollandia,ГаличанськА,dlog_price,0.21146016714807303,0.1412050431554265,47
Silpo,Сметана,Hollandia,Галичина,dlog_price,-0.15842225099584076,-0.13403880120968412,47
Silpo,Сметана,Hollandia,Гармонія,dlog_price,0.019729362296931365,-0.00522811280931973,47
Silpo,Сметана,Hollandia,Деліссімо,dlog_price,0.16046051432478578,0.07893139070371821,47
Silpo,Сметана,Hollandia,Деражня,dlog_price,0.14398641918938065,0.1113232423910058,47
Silpo,Сметана,Hollandia,Дольче,dlog_price,0.10112459678650303,-0.07831869687917531,47
Silpo,Сметана,Hollandia,Злагода,dlog_price,-0.13176323448130225,0.010349518963368916,47
Silpo,Сметана,Hollandia,Кагма,dlog_price,-0.0380197920102879,-0.2678785160374749,47
Silpo,Сметана,Hollandia,Крем-десерт,dlog_price,-0.01805071555314649,-0.027667652150355628,47
Silpo,Сметана,Hollandia,Лавка Традицій,dlog_price,0.30770693221747303,0.3409669211195928,47
Silpo,Сметана,Hollandia,Лавка традицій,dlog_price,-0.1067780694309224,-0.040174385851282295,47
Silpo,Сметана,Hollandia,Молокія,dlog_price,0.029830576508994885,0.054013416608836455,47
Silpo,Сметана,Hollandia,Молочне,dlog_price,-0.1594310787308835,-0.19882026370575986,47
Silpo,Сметана,Hollandia,Молочний,dlog_price,-0.0451914273772464,-0.06574891708044067,47
Silpo,Сметана,Hollandia,Мілкін,dlog_price,,,43
Silpo,Сметана,Hollandia,Міськмолзавод,dlog_price,-0.03913812336226548,0.0813403482805166,47
Silpo,Сметана,Hollandia,На здоров'я,dlog_price,0.1385647905115996,0.1888734674994217,47
Silpo,Сметана,Hollandia,Повна Чаша,dlog_price,-0.05244459142567192,-0.07482580188323176,47
Silpo,Сметана,Hollandia,ПростоНаше,dlog_price,0.01372846198816091,0.08083962212732458,47
Silpo,Сметана,Hollandia,Простокваша,dlog_price,-0.07267224045796762,-0.014096934295177489,47
Silpo,Сметана,Hollandia,Пудинг,dlog_price,-0.162350144008741,-0.1682713164452894,47
Silpo,Сметана,Hollandia,РадиМо,dlog_price,-0.22375464446810883,-0.18761170544828557,47
Silpo,Сметана,Hollandia,Рудь,dlog_price,-0.07973452785447001,0.007956083658868586,47
Silpo,Сметана,Hollandia,Селянська,dlog_price,-0.07910917163017815,-0.012434409197414288,47
Silpo,Сметана,Hollandia,Селянське,dlog_price,0.2724972090697015,0.30037879895737407,47
Silpo,Сметана,Hollandia,Слов'яночка,dlog_price,-0.1233421476372861,0.1494665284634946,47
Silpo,Сметана,Hollandia,Сметана,dlog_price,0.0677077123492275,0.10037199909562473,47
Silpo,Сметана,Hollandia,Столиця,dlog_price,-0.017110452603398853,-0.00614029412437481,47
Silpo,Сметана,Hollandia,Угринів Молоко,dlog_price,,,47
Silpo,Сметана,Hollandia,Ферма,dlog_price,0.032399740840045786,-0.030192608471199343,47
Silpo,Сметана,Hollandia,Харківська,dlog_price,,,47
Silpo,Сметана,Hollandia,Яготинська,dlog_price,-0.014142464962105751,-0.020585174186458575,47
Silpo,Сметана,Hollandia,Яготинський,dlog_price,0.034380318383731755,-0.03684423677424135,47
Silpo,Сметана,Malenka,MiMiMilk,dlog_price,0.02933272676488029,0.030246858496109356,47
Silpo,Сметана,Malenka,Organic,dlog_price,-0.03511133783728894,-0.02532013817752913,47
Silpo,Сметана,Malenka,President,dlog_price,0.12305989357219665,0.021079481035705,47
Silpo,Сметана,Malenka,Айран,dlog_price,0.004223545063427874,-0.040944021809515285,47
Silpo,Сметана,Malenka,Бiла лiнiя,dlog_price,-0.12567436158106407,-0.03498706268740521,47
Silpo,Сметана,Malenka,Біла лінія,dlog_price,,,47
Silpo,Сметана,Malenka,Волошкове поле,dlog_price,-0.047038306900774776,-0.2144433542310724,47
Silpo,Сметана,Malenka,ГаличанськА,dlog_price,-0.004245431410862529,-0.0905722756589083,47
Silpo,Сметана,Malenka,Галичина,dlog_price,0.1938214318771201,0.15346769136522703,47
Silpo,Сметана,Malenka,Гармонія,dlog_price,0.13319740929345186,0.2004636744823381,47
Silpo,Сметана,Malenka,Деліссімо,dlog_price,0.13248120749966566,0.06242949860064707,47
Silpo,Сметана,Malenka,Деражня,dlog_price,-0.02370473653227066,-0.06594156855870296,47
Silpo,Сметана,Malenka,Дольче,dlog_price,0.007588110106270939,-0.01862947509267738,47
Silpo,Сметана,Malenka,Злагода,dlog_price,0.0016974390911224824,0.001960967803867997,47
Silpo,Сметана,Malenka,Кагма,dlog_price,-0.1647992322630256,0.04853888452888419,47
Silpo,Сметана,Malenka,Крем-десерт,dlog_price,-0.13184220332592228,-0.13396715620417177,47
Silpo,Сметана,Malenka,Лавка Традицій,dlog_price,0.13295445384896673,0.030232861800081716,47
Silpo,Сметана,Malenka,Лавка традицій,dlog_price,0.229060975860625,0.20365356948695906,47
Silpo,Сметана,Malenka,Молокія,dlog_price,-0.11751400373255777,-0.058728202807055284,47
Silpo,Сметана,Malenka,Молочне,dlog_price,0.02764237767079666,0.09162526315656948,47
Silpo,Сметана,Malenka,Молочний,dlog_price,-0.14222521161443372,-0.21346458220972636,47
Silpo,Сметана,Malenka,Мілкін,dlog_price,,,43
Silpo,Сметана,Malenka,Міськмолзавод,dlog_price,-0.4384334793995228,-0.24130235545506112,47
Silpo,Сметана,Malenka,На здоров'я,dlog_price,-0.2242337059075295,-0.18047049304416593,47
Silpo,Сметана,Malenka,Повна Чаша,dlog_price,-0.33355711153209133,-0.39032914709495475,47
Silpo,Сметана,Malenka,ПростоНаше,dlog_price,-0.13529058268481856,-0.03839587900948887,47
Silpo,Сметана,Malenka,Простокваша,dlog_price,-0.059579813574165724,0.014596760476490705,47
Silpo,Сметана,Malenka,Пудинг,dlog_price,0.043056377220119145,-0.01227741530921816,47
Silpo,Сметана,Malenka,РадиМо,dlog_price,0.22847997442824838,0.3428355391651719,47
Silpo,Сметана,Malenka,Рудь,dlog_price,-0.23197241340844774,-0.0734337640744708,47
Silpo,Сметана,Malenka,Селянська,dlog_price,-0.11603655415998054,-0.18807744514492844,47
Silpo,Сметана,Malenka,Селянське,dlog_price,-0.030786692004583862,-0.04089083837780173,47
Silpo,Сметана,Malenka,Слов'яночка,dlog_price,-0.10366083013806697,-0.0049011507302016725,47
Silpo,Сметана,Malenka,Сметана,dlog_price,0.03560264102470645,0.21103601519934975,47
Silpo,Сметана,Malenka,Столиця,dlog_price,-0.05901093445599647,-0.061222161343931956,47
Silpo,Сметана,Malenka,Угринів Молоко,dlog_price,,,47
Silpo,Сметана,Malenka,Ферма,dlog_price,0.3811232561763413,0.24126766475428862,47
Silpo,Сметана,Malenka,Харківська,dlog_price,,,47
Silpo,Сметана,Malenka,Яготинська,dlog_price,-0.17305825608379996,-0.12265478250995382,47
Silpo,Сметана,Malenka,Яготинський,dlog_price,-0.2071086857663167,-0.16630959556051922,47
Silpo,Сметана,MiMiMilk,Organic,dlog_price,-0.06234845464134932,-0.13862360386709477,47
Silpo,Сметана,MiMiMilk,President,dlog_price,-0.15243529256668734,-0.06571793301458224,47
Silpo,Сметана,MiMiMilk,Айран,dlog_price,-0.16061023808012095,-0.04928987467383968,47
Silpo,Сметана,MiMiMilk,Бiла лiнiя,dlog_price,-0.10711579626553337,-0.045341306441353965,47
Silpo,Сметана,MiMiMilk,Біла лінія,dlog_price,,,47
Silpo,Сметана,MiMiMilk,Волошкове поле,dlog_price,-0.17931486787868914,-0.13674345048247874,47
Silpo,Сметана,MiMiMilk,ГаличанськА,dlog_price,0.029741331085164985,0.012842765078553926,47
Silpo,Сметана,MiMiMilk,Галичина,dlog_price,0.21339687446499314,0.2528709415485367,47
Silpo,Сметана,MiMiMilk,Гармонія,dlog_price,-0.00580409410413609,0.2382694691955378,47
Silpo,Сметана,MiMiMilk,Деліссімо,dlog_price,0.08815166912673963,0.14561339736391374,47
Silpo,Сметана,MiMiMilk,Деражня,dlog_price,-0.07818594798283579,-0.11081475689202686,47
Silpo,Сметана,MiMiMilk,Дольче,dlog_price,-0.17060118993836001,-0.14496570175077042,47
Silpo,Сметана,MiMiMilk,Злагода,dlog_price,-0.04434647027701033,-0.07604821225034096,47
Silpo,Сметана,MiMiMilk,Кагма,dlog_price,0.035667550943549814,-0.04208304250939449,47
Silpo,Сметана,MiMiMilk,Крем-десерт,dlog_price,0.05142556687936695,-0.050496573659737164,47
Silpo,Сметана,MiMiMilk,Лавка Традицій,dlog_price,-0.0031419933183701736,-0.0072899799523744105,47
Silpo,Сметана,MiMiMilk,Лавка традицій,dlog_price,-0.20722382090077773,-0.06743278069746737,47
Silpo,Сметана,MiMiMilk,Молокія,dlog_price,0.08565034934401348,0.12323537538537695,47
Silpo,Сметана,MiMiMilk,Молочне,dlog_price,0.20511757160408933,0.12809536202029323,47
Silpo,Сметана,MiMiMilk,Молочний,dlog_price,0.32368539812910035,0.20955841184141846,47
Silpo,Сметана,MiMiMilk,Мілкін,dlog_price,,,43
Silpo,Сметана,MiMiMilk,Міськмолзавод,dlog_price,-0.13691343490791555,-0.032794121760924236,47
Silpo,Сметана,MiMiMilk,На здоров'я,dlog_price,0.1121759787157974,0.11802824684796667,47
Silpo,Сметана,MiMiMilk,Повна Чаша,dlog_price,0.11355882361520142,0.12449742992735094,47
Silpo,Сметана,MiMiMilk,ПростоНаше,dlog_price,-0.1769482115280727,-0.15724164244541813,47
Silpo,Сметана,MiMiMilk,Простокваша,dlog_price,-0.19948723546214212,-0.253384208359948,47
Silpo,Сметана,MiMiMilk,Пудинг,dlog_price,-0.07127959122431234,0.021752339057938636,47
Silpo,Сметана,MiMiMilk,РадиМо,dlog_price,-0.11988322718232759,-0.18769856272397953,47
Silpo,Сметана,MiMiMilk,Рудь,dlog_price,-0.1451123849803564,0.07934295776630584,47
Silpo,Сметана,MiMiMilk,Селянська,dlog_price,0.1098664565282185,0.1433525655704884,47
Silpo,Сметана,MiMiMilk,Селянське,dlog_price,-0.26989091652706043,-0.2906240329172402,47
Silpo,Сметана,MiMiMilk,Слов'яночка,dlog_price,0.07298049918032727,0.13531950899123713,47
Silpo,Сметана,MiMiMilk,Сметана,dlog_price,-0.0708905880906206,-0.1927406962808707,47
Silpo,Сметана,MiMiMilk,Столиця,dlog_price,-0.016215458033366676,-0.03549367959677733,47
Silpo,Сметана,MiMiMilk,Угринів Молоко,dlog_price,,,47
Silpo,Сметана,MiMiMilk,Ферма,dlog_price,0.3203458810136897,0.22388751588138997,47
Silpo,Сметана,MiMiMilk,Харківська,dlog_price,,,47
Silpo,Сметана,MiMiMilk,Яготинська,dlog_price,-0.05616292315314114,-0.12136991502164926,47
Silpo,Сметана,MiMiMilk,Яготинський,dlog_price,0.15023197050966428,0.1672935664029719,47
Silpo,Сметана,Organic,President,dlog_price,-0.153783983785127,-0.11511542024021137,47
Silpo,Сметана,Organic,Айран,dlog_price,-0.03729108642215898,-0.029358173219110727,47
Silpo,Сметана,Organic,Бiла лiнiя,dlog_price,0.10759264771961148,0.06104192361505286,47
Silpo,Сметана,Organic,Біла лінія,dlog_price,,,47
Silpo,Сметана,Organic,Волошкове поле,dlog_price,-0.025290157411136806,0.11026404647845292,47
Silpo,Сметана,Organic,ГаличанськА,dlog_price,-0.350621552766224,-0.365997620030059,47
Silpo,Сметана,Organic,Галичина,dlog_price,0.1264214695864068,0.1444769214083331,47
Silpo,Сметана,Organic,Гармонія,dlog_price,0.03771030898013402,0.06551797665159648,47
Silpo,Сметана,Organic,Деліссімо,dlog_price,-0.03187818869346734,-0.054319851532502406,47
Silpo,Сметана,Organic,Деражня,dlog_price,-0.12662342858904954,0.03947940966090515,47
Silpo,Сметана,Organic,Дольче,dlog_price,0.08060516150942493,0.049503493935775314,47
Silpo,Сметана,Organic,Злагода,dlog_price,0.04931401358675705,-0.19525140349110948,47
Silpo,Сметана,Organic,Кагма,dlog_price,-0.04641952449444525,0.07371588516210872,47
Silpo,Сметана,Organic,Крем-десерт,dlog_price,0.11084779081101245,0.07516142084168863,47
Silpo,Сметана,Organic,Лавка Традицій,dlog_price,-0.013837144094470807,-0.08643333077881477,47
Silpo,Сметана,Organic,Лавка традицій,dlog_price,0.17773147454024332,0.23222327726370573,47
Silpo,Сметана,Organic,Молокія,dlog_price,-0.010311187813019113,0.03748915551852206,47
Silpo,Сметана,Organic,Молочне,dlog_price,0.2670049670939529,0.27358984019612786,47
Silpo,Сметана,Organic,Молочний,dlog_price,0.023242607185466585,-0.00698682500061822,47
Silpo,Сметана,Organic,Мілкін,dlog_price,,,43
Silpo,Сметана,Organic,Міськмолзавод,dlog_price,0.2966593479471672,0.30428567669619605,47
Silpo,Сметана,Organic,На здоров'я,dlog_price,-0.298270338277615,-0.2899045652828921,47
Silpo,Сметана,Organic,Повна Чаша,dlog_price,0.15165873033286184,0.16339341922636108,47
Silpo,Сметана,Organic,ПростоНаше,dlog_price,0.13019818767960273,0.09371475983243227,47
Silpo,Сметана,Organic,Простокваша,dlog_price,-0.3670719882135578,-0.27870649708021833,47
Silpo,Сметана,Organic,Пудинг,dlog_price,0.04227784481248932,-0.0566048719111327,47
Silpo,Сметана,Organic,РадиМо,dlog_price,0.04662931881882534,0.21222450595171588,47
Silpo,Сметана,Organic,Рудь,dlog_price,0.10386761567860789,0.046004790586309144,47
Silpo,Сметана,Organic,Селянська,dlog_price,-0.03375748065214177,-0.055250903168322346,47
Silpo,Сметана,Organic,Селянське,dlog_price,-0.0425933639571383,-0.0147531035338682,47
Silpo,Сметана,Organic,Слов'яночка,dlog_price,-0.08231316809863282,-0.22260953291188282,47
Silpo,Сметана,Organic,Сметана,dlog_price,0.07024941420454368,0.22175507392809907,47
Silpo,Сметана,Organic,Столиця,dlog_price,0.10769844166081069,0.05828816918879094,47
Silpo,Сметана,Organic,Угринів Молоко,dlog_price,,,47
Silpo,Сметана,Organic,Ферма,dlog_price,-0.14003262337912425,-0.25092582549218384,47
Silpo,Сметана,Organic,Харківська,dlog_price,,,47
Silpo,Сметана,Organic,Яготинська,dlog_price,0.15984947146436182,0.11193383827377337,47
Silpo,Сметана,Organic,Яготинський,dlog_price,-0.2735037859942898,-0.25228562184847725,47
Silpo,Сметана,President,Айран,dlog_price,0.25495806294957546,0.229250383143411,47
Silpo,Сметана,President,Бiла лiнiя,dlog_price,-0.13212186742532286,-0.04478404780971308,47
Silpo,Сметана,President,Біла лінія,dlog_price,,,47
Silpo,Сметана,President,Волошкове поле,dlog_price,0.23997615415356632,0.17126514169723087,47
Silpo,Сметана,President,ГаличанськА,dlog_price,-0.15296863287879972,-0.18767345050878817,47
Silpo,Сметана,President,Галичина,dlog_price,0.25938843723389626,0.2572923593917223,47
Silpo,Сметана,President,Гармонія,dlog_price,0.18874283493607558,-0.069077787304891,47
Silpo,Сметана,President,Деліссімо,dlog_price,0.10368292877843839,0.12656471341763598,47
Silpo,Сметана,President,Деражня,dlog_price,0.20397045862476423,0.09081135064288737,47
Silpo,Сметана,President,Дольче,dlog_price,-0.04236257510188055,0.0909499355544115,47
Silpo,Сметана,President,Злагода,dlog_price,-0.4457284698942133,-0.5161575273442065,47
Silpo,Сметана,President,Кагма,dlog_price,-0.13316858681033145,-0.24038673432464613,47
Silpo,Сметана,President,Крем-десерт,dlog_price,0.14985826172735978,0.11904974708680371,47
Silpo,Сметана,President,Лавка Традицій,dlog_price,-0.07087928208918107,-0.13993292564952176,47
Silpo,Сметана,President,Лавка традицій,dlog_price,-0.0072651036140901105,-0.04423113559148001,47
Silpo,Сметана,President,Молокія,dlog_price,-0.1636455758037086,-0.2332600917645334,47
Silpo,Сметана,President,Молочне,dlog_price,0.02423075460796121,0.07817740309014605,47
Silpo,Сметана,President,Молочний,dlog_price,-0.1010285001911736,0.057852356189825184,47
Silpo,Сметана,President,Мілкін,dlog_price,,,43
Silpo,Сметана,President,Міськмолзавод,dlog_price,-0.09094877818165135,0.05313123539427492,47
Silpo,Сметана,President,На здоров'я,dlog_price,-0.04722468928053669,-0.013646351426978153,47
Silpo,Сметана,President,Повна Чаша,dlog_price,-0.12433264938736613,-0.15628342639007312,47
Silpo,Сметана,President,ПростоНаше,dlog_price,0.0467099440811965,-0.05671995608163585,47
Silpo,Сметана,President,Простокваша,dlog_price,-0.30592041992902985,-0.21955227943839048,47
Silpo,Сметана,President,Пудинг,dlog_price,-0.14970125301938758,-0.11222572350097369,47
Silpo,Сметана,President,РадиМо,dlog_price,0.1975312490660448,0.10217090647238979,47
Silpo,Сметана,President,Рудь,dlog_price,0.24705054315199146,0.09660750693447659,47
Silpo,Сметана,President,Селянська,dlog_price,0.010476670004802265,0.026144098481507255,47
Silpo,Сметана,President,Селянське,dlog_price,0.13914172795723576,0.13918524446475805,47
Silpo,Сметана,President,Слов'яночка,dlog_price,0.22614634725788904,0.22880178159923278,47
Silpo,Сметана,President,Сметана,dlog_price,-0.20549882656454063,-0.14752977630119413,47
Silpo,Сметана,President,Столиця,dlog_price,0.044901716557622616,0.01664509455875911,47
Silpo,Сметана,President,Угринів Молоко,dlog_price,,,47
Silpo,Сметана,President,Ферма,dlog_price,-0.056157307465163446,-0.08154531599969321,47
Silpo,Сметана,President,Харківська,dlog_price,,,47
Silpo,Сметана,President,Яготинська,dlog_price,0.15166862353424762,0.18721091581868637,47
Silpo,Сметана,President,Яготинський,dlog_price,-0.17993904054716672,-0.13081950694418867,47
Silpo,Сметана,Айран,Бiла лiнiя,dlog_price,0.19706070197459566,0.07337361449411192,47
Silpo,Сметана,Айран,Біла лінія,dlog_price,,,47
Silpo,Сметана,Айран,Волошкове поле,dlog_price,0.24663211953715733,0.025241328414561774,47
Silpo,Сметана,Айран,ГаличанськА,dlog_price,0.14682390414947585,0.08597612099224516,47
Silpo,Сметана,Айран,Галичина,dlog_price,-0.17849309958580636,-0.12688638334778837,47
Silpo,Сметана,Айран,Гармонія,dlog_price,-0.414998211185185,-0.38348615404170017,47
Silpo,Сметана,Айран,Деліссімо,dlog_price,-0.08041251300656717,-0.022954611159294595,47
Silpo,Сметана,Айран,Деражня,dlog_price,0.05962245393452804,-0.13639587530970956,47
Silpo,Сметана,Айран,Дольче,dlog_price,0.11827645757143758,0.22900664004852758,47
Silpo,Сметана,Айран,Злагода,dlog_price,-0.11826360074750453,-0.19361711082104124,47
Silpo,Сметана,Айран,Кагма,dlog_price,0.034966009916003724,0.21341071931511843,47
Silpo,Сметана,Айран,Крем-десерт,dlog_price,-0.20289541396074617,-0.10646492015230467,47
Silpo,Сметана,Айран,Лавка Традицій,dlog_price,-0.04636263954190819,-0.15792060660209117,47
Silpo,Сметана,Айран,Лавка традицій,dlog_price,-0.213947192339073,-0.17991233075741977,47
Silpo,Сметана,Айран,Молокія,dlog_price,0.025125078753320953,0.01595975372470786,47
Silpo,Сметана,Айран,Молочне,dlog_price,0.13194577690527362,0.25697516504565837,47
Silpo,Сметана,Айран,Молочний,dlog_price,-0.3300766158503195,-0.13341489644650256,47
Silpo,Сметана,Айран,Мілкін,dlog_price,,,43
Silpo,Сметана,Айран,Міськмолзавод,dlog_price,0.3542912390337716,0.3517594901001734,47
Silpo,Сметана,Айран,На здоров'я,dlog_price,0.09889198773197207,0.11854164904221415,47
Silpo,Сметана,Айран,Повна Чаша,dlog_price,-0.08109447857061253,0.026163631107256436,47
Silpo,Сметана,Айран,ПростоНаше,dlog_price,0.07012274182160838,0.1761780861520671,47
Silpo,Сметана,Айран,Простокваша,dlog_price,-0.1527490821098836,-0.27856948709694157,47
Silpo,Сметана,Айран,Пудинг,dlog_price,0.15918041108222813,0.11139057531078347,47
Silpo,Сметана,Айран,РадиМо,dlog_price,0.19436792977094144,0.16156147318144728,47
Silpo,Сметана,Айран,Рудь,dlog_price,-0.016892819184059816,0.06558426480268507,47
Silpo,Сметана,Айран,Селянська,dlog_price,0.338448391554333,0.16125565134745176,47
Silpo,Сметана,Айран,Селянське,dlog_price,-0.31554241162460617,-0.3796333802062116,47
Silpo,Сметана,Айран,Слов'яночка,dlog_price,-0.040789237487862985,0.0003242582270059196,47
Silpo,Сметана,Айран,Сметана,dlog_price,0.31041723537450183,0.08305062531135386,47
Silpo,Сметана,Айран,Столиця,dlog_price,0.00664837577385673,-0.0499367272889365,47
Silpo,Сметана,Айран,Угринів Молоко,dlog_price,,,47
Silpo,Сметана,Айран,Ферма,dlog_price,-0.21912815388731238,-0.21670860454588306,47
Silpo,Сметана,Айран,Харківська,dlog_price,,,47
Silpo,Сметана,Айран,Яготинська,dlog_price,0.18203412432819238,0.16391546941023208,47
Silpo,Сметана,Айран,Яготинський,dlog_price,0.022296611571513435,0.06914201674262162,47
Silpo,Сметана,Бiла лiнiя,Біла лінія,dlog_price,,,47
Silpo,Сметана,Бiла лiнiя,Волошкове поле,dlog_price,0.1059197187662939,0.20852563744749755,47
Silpo,Сметана,Бiла лiнiя,ГаличанськА,dlog_price,-0.15323172465072313,-0.3097120776721791,47
Silpo,Сметана,Бiла лiнiя,Галичина,dlog_price,0.15158367587243532,0.29036715474509434,47
Silpo,Сметана,Бiла лiнiя,Гармонія,dlog_price,-0.29028407345166984,0.04010661780252125,47
Silpo,Сметана,Бiла лiнiя,Деліссімо,dlog_price,-0.04196960769122632,-0.09063278798790184,47
Silpo,Сметана,Бiла лiнiя,Деражня,dlog_price,0.022690760318875517,-0.06436628132543301,47
Silpo,Сметана,Бiла лiнiя,Дольче,dlog_price,-0.3406624070286317,-0.18397635216262925,47
Silpo,Сметана,Бiла лiнiя,Злагода,dlog_price,0.005504768856989082,-0.15498700671218654,47
Silpo,Сметана,Бiла лiнiя,Кагма,dlog_price,0.2487752664301679,0.2952664501877306,47
Silpo,Сметана,Бiла лiнiя,Крем-десерт,dlog_price,0.014513066372800006,0.08703051853165822,47
Silpo,Сметана,Бiла лiнiя,Лавка Традицій,dlog_price,-0.18319692537474314,-0.2498518948420006,47
Silpo,Сметана,Бiла лiнiя,Лавка традицій,dlog_price,0.022035055089296426,-0.003043830152660419,47
Silpo,Сметана,Бiла лiнiя,Молокія,dlog_price,0.12197830401441248,0.15614268156635183,47
Silpo,Сметана,Бiла лiнiя,Молочне,dlog_price,0.14924557717587472,0.14616984967492572,47
Silpo,Сметана,Бiла лiнiя,Молочний,dlog_price,0.009350046238462922,0.1213009077486891,47
Silpo,Сметана,Бiла лiнiя,Мілкін,dlog_price,,,43
Silpo,Сметана,Бiла лiнiя,Міськмолзавод,dlog_price,0.07472001320865532,0.10077325097551745,47
Silpo,Сметана,Бiла лiнiя,На здоров'я,dlog_price,0.18137067395878598,-0.043549999620547106,47
Silpo,Сметана,Бiла лiнiя,Повна Чаша,dlog_price,0.20487715804603948,0.0883905705767428,47
Silpo,Сметана,Бiла лiнiя,ПростоНаше,dlog_price,0.11884043508603453,0.021065042520625618,47
Silpo,Сметана,Бiла лiнiя,Простокваша,dlog_price,-0.21735423951077829,-0.32670402336544524,47
Silpo,Сметана,Бiла лiнiя,Пудинг,dlog_price,0.07909636304058583,-0.019707910929660944,47
Silpo,Сметана,Бiла лiнiя,РадиМо,dlog_price,-0.2818737969921891,-0.16260238574736485,47
Silpo,Сметана,Бiла лiнiя,Рудь,dlog_price,0.4004080667524512,0.19273344149267804,47
Silpo,Сметана,Бiла лiнiя,Селянська,dlog_price,-0.016182171775259963,-0.11220812120117951,47
Silpo,Сметана,Бiла лiнiя,Селянське,dlog_price,-0.04925645787818062,-0.006284836146112319,47
Silpo,Сметана,Бiла лiнiя,Слов'яночка,dlog_price,0.004864929226924045,0.022621992261765655,47
Silpo,Сметана,Бiла лiнiя,Сметана,dlog_price,0.17383688758223903,0.14150120270350017,47
Silpo,Сметана,Бiла лiнiя,Столиця,dlog_price,-0.05659081276222123,-0.15079333214111743,47
Silpo,Сметана,Бiла лiнiя,Угринів Молоко,dlog_price,,,47
Silpo,Сметана,Бiла лiнiя,Ферма,dlog_price,-0.18287030747116864,0.053414077478812466,47
Silpo,Сметана,Бiла лiнiя,Харківська,dlog_price,,,47
Silpo,Сметана,Бiла лiнiя,Яготинська,dlog_price,-0.3116444230315512,-0.37196131408752475,47
Silpo,Сметана,Бiла лiнiя,Яготинський,dlog_price,-0.20762401486848123,-0.22971004369893713,47
Silpo,Сметана,Біла лінія,Волошкове поле,dlog_price,,,47
Silpo,Сметана,Біла лінія,ГаличанськА,dlog_price,,,47
Silpo,Сметана,Біла лінія,Галичина,dlog_price,,,47
Silpo,Сметана,Біла лінія,Гармонія,dlog_price,,,47
Silpo,Сметана,Біла лінія,Деліссімо,dlog_price,,,47
Silpo,Сметана,Біла лінія,Деражня,dlog_price,,,47
Silpo,Сметана,Біла лінія,Дольче,dlog_price,,,47
Silpo,Сметана,Біла лінія,Злагода,dlog_price,,,47
Silpo,Сметана,Біла лінія,Кагма,dlog_price,,,47
Silpo,Сметана,Біла лінія,Крем-десерт,dlog_price,,,47
Silpo,Сметана,Біла лінія,Лавка Традицій,dlog_price,,,47
Silpo,Сметана,Біла лінія,Лавка традицій,dlog_price,,,47
Silpo,Сметана,Біла лінія,Молокія,dlog_price,,,47
Silpo,Сметана,Біла лінія,Молочне,dlog_price,,,47
Silpo,Сметана,Біла лінія,Молочний,dlog_price,,,47
