"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Ukraine","2008","Honey; natural","Import","335200","128049","Weight in kilograms","128049"
"Ukraine","2008","Animal products; edible, n.e.c. in this or other chapters","Import","7100","80","Weight in kilograms","80"
"Ukraine","2007","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","32789","56100","Weight in kilograms","56100"
"Ukraine","2007","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","736","1357","Weight in kilograms","1357"
"Ukraine","2007","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","2509024","3942508","Weight in kilograms","3942508"
"Ukraine","2007","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","639839","1026616","Weight in kilograms","1026616"
"Ukraine","2007","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Export","222838","165167","Weight in kilograms","165167"
"Ukraine","2007","Milk & cream, not concentrated/sweetened, fat content by weight >6%","Import","2539384","1042118","Weight in kilograms","1042118"
"Ukraine","2007","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","200343448","57655022","Weight in kilograms","57655022"
"Ukraine","2007","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","1118286","296175","Weight in kilograms","296175"
"Ukraine","2007","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","68235225","18309854","Weight in kilograms","18309854"
"Ukraine","2007","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","171779","49269","Weight in kilograms","49269"
"Ukraine","2007","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","45918","12891","Weight in kilograms","12891"
"Ukraine","2007","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","19190","3528","Weight in kilograms","3528"
"Ukraine","2007","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","6310715","1632302","Weight in kilograms","1632302"
"Ukraine","2007","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","15385186","13680884","Weight in kilograms","13680884"
"Ukraine","2007","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","224912","112607","Weight in kilograms","112607"
"Ukraine","2007","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","376706","432801","Weight in kilograms","432801"
"Ukraine","2007","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","13209741","9799514","Weight in kilograms","9799514"
"Ukraine","2007","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","601460","709768","Weight in kilograms","709768"
"Ukraine","2007","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","26745000","23323156","Weight in kilograms","23323156"
"Ukraine","2007","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","18842893","15394268","Weight in kilograms","15394268"
"Ukraine","2007","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","3787802","1935832","Weight in kilograms","1935832"
"Ukraine","2007","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","147645","133250","Weight in kilograms","133250"
"Ukraine","2007","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","547591","412987","Weight in kilograms","412987"
"Ukraine","2007","Dairy produce; derived from milk, butter","Export","9395397","3365234","Weight in kilograms","3365234"
"Ukraine","2007","Dairy produce; derived from milk, butter","Import","1385555","587207","Weight in kilograms","587207"
"Ukraine","2007","Dairy produce; dairy spreads","Export","1469180","521780","Weight in kilograms","521780"
"Ukraine","2007","Dairy produce; dairy spreads","Import","358810","160000","Weight in kilograms","160000"
"Ukraine","2007","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Export","44801","15336","Weight in kilograms","15336"
"Ukraine","2007","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Import","661736","93775","Weight in kilograms","93775"
"Ukraine","2007","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","2046266","893874","Weight in kilograms","893874"
"Ukraine","2007","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","14058267","7187166","Weight in kilograms","7187166"
"Ukraine","2007","Dairy produce; cheese of all kinds, grated or powdered","Import","187944","21807","Weight in kilograms","21807"
"Ukraine","2007","Dairy produce; cheese, processed (not grated or powdered)","Export","1621860","712324","Weight in kilograms","712324"
"Ukraine","2007","Dairy produce; cheese, processed (not grated or powdered)","Import","13238447","3129720","Weight in kilograms","3129720"
"Ukraine","2007","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Export","13621","2304","Weight in kilograms","2304"
"Ukraine","2007","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","1338842","157888","Weight in kilograms","157888"
"Ukraine","2007","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","265988794","60347162","Weight in kilograms","60347162"
"Ukraine","2007","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","8091478","1241223","Weight in kilograms","1241223"
"Ukraine","2007","Birds' eggs, in shell, fresh/preserved/cooked","Export","22702220","15047202","Weight in kilograms","15047202"
"Ukraine","2007","Birds' eggs, in shell, fresh/preserved/cooked","Import","10238635","2206954","Weight in kilograms","2206954"
"Ukraine","2007","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","844422","142190","Weight in kilograms","142190"
"Ukraine","2007","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Export","688538","36000","Weight in kilograms","36000"
"Ukraine","2007","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Import","25650","19800","Weight in kilograms","19800"
"Ukraine","2007","Honey; natural","Export","5685895","3515822","Weight in kilograms","3515822"
"Ukraine","2007","Honey; natural","Import","15483","2970","Weight in kilograms","2970"
"Ukraine","2007","Animal products; edible, n.e.c. in this or other chapters","Import","682","2","Weight in kilograms","2"
"Ukraine","2006","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Export","38834","43155","Weight in kilograms","43155"
"Ukraine","2006","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","2468","4884","Weight in kilograms","4884"
"Ukraine","2006","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","1406297","2645468","Weight in kilograms","2645468"
