date,period,territory,source,stage,product,Тип товарів і послуг,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2021-11-01,2021-M11,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,67.39,67.39,Кілограм,UAH/kg,ok
2021-12-01,2021-M12,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,67.04,67.04,Кілограм,UAH/kg,ok
2022-01-01,2022-M01,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,70.3,70.3,Кілограм,UAH/kg,ok
2022-02-01,2022-M02,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,69.76,69.76,Кілограм,UAH/kg,ok
2022-03-01,2022-M03,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,74.65,74.65,Кілограм,UAH/kg,ok
2022-04-01,2022-M04,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,75.69,75.69,Кілограм,UAH/kg,ok
2022-05-01,2022-M05,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,76.09,76.09,Кілограм,UAH/kg,ok
2022-06-01,2022-M06,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,75.4,75.4,Кілограм,UAH/kg,ok
2022-07-01,2022-M07,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,77.86,77.86,Кілограм,UAH/kg,ok
2022-08-01,2022-M08,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,79.66,79.66,Кілограм,UAH/kg,ok
2022-09-01,2022-M09,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,80.97,80.97,Кілограм,UAH/kg,ok
2022-10-01,2022-M10,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,84.12,84.12,Кілограм,UAH/kg,ok
2022-11-01,2022-M11,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,90.79,90.79,Кілограм,UAH/kg,ok
2022-12-01,2022-M12,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,93.73,93.73,Кілограм,UAH/kg,ok
2023-01-01,2023-M01,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,92.89,92.89,Кілограм,UAH/kg,ok
2023-02-01,2023-M02,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,94.56,94.56,Кілограм,UAH/kg,ok
2023-03-01,2023-M03,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,94.73,94.73,Кілограм,UAH/kg,ok
2023-04-01,2023-M04,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,96.13,96.13,Кілограм,UAH/kg,ok
2023-05-01,2023-M05,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,92.47,92.47,Кілограм,UAH/kg,ok
2023-06-01,2023-M06,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,90.61,90.61,Кілограм,UAH/kg,ok
2023-07-01,2023-M07,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,89.64,89.64,Кілограм,UAH/kg,ok
2023-08-01,2023-M08,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,90.51,90.51,Кілограм,UAH/kg,ok
2023-09-01,2023-M09,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,91.75,91.75,Кілограм,UAH/kg,ok
2023-10-01,2023-M10,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,95.34,95.34,Кілограм,UAH/kg,ok
2023-11-01,2023-M11,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,97.21,97.21,Кілограм,UAH/kg,ok
2023-12-01,2023-M12,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,97.39,97.39,Кілограм,UAH/kg,ok
2024-01-01,2024-M01,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,99.69,99.69,Кілограм,UAH/kg,ok
2024-02-01,2024-M02,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,102.19,102.19,Кілограм,UAH/kg,ok
2024-03-01,2024-M03,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,102.4,102.4,Кілограм,UAH/kg,ok
2024-04-01,2024-M04,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,103.53,103.53,Кілограм,UAH/kg,ok
2024-05-01,2024-M05,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,103.44,103.44,Кілограм,UAH/kg,ok
2024-06-01,2024-M06,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,104.34,104.34,Кілограм,UAH/kg,ok
2024-07-01,2024-M07,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,102.83,102.83,Кілограм,UAH/kg,ok
2024-08-01,2024-M08,Рівненська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,101.2,101.2,Кілограм,UAH/kg,ok
