date,product,territory,price_median_uah_kg,n_lots
2026-04-01,cottage_cheese,Полтавська,83.0,5
2026-04-01,cottage_cheese,Сумська,90.0,1
2026-04-01,cottage_cheese,Тернопільська,110.0,1
2026-04-01,cottage_cheese,Харківська,86.5,2
2026-04-01,cottage_cheese,Черкаська,91.5,2
2026-04-01,cottage_cheese,Чернівецька,89.0,1
2026-04-01,drinking_milk,Івано-Франківська,28.0,1
2026-04-01,drinking_milk,Вінницька,35.0,2
2026-04-01,drinking_milk,Дніпропетровська,38.0,7
2026-04-01,drinking_milk,Житомирська,36.0,6
2026-04-01,drinking_milk,Запорізька,30.0,1
2026-04-01,drinking_milk,Київська,30.0,9
2026-04-01,drinking_milk,Кіровоградська,58.0,1
2026-04-01,drinking_milk,Львівська,43.0,1
2026-04-01,drinking_milk,Миколаївська,44.0,3
2026-04-01,drinking_milk,Одеська,38.0,3
2026-04-01,drinking_milk,Полтавська,35.0,6
2026-04-01,drinking_milk,Рівненська,39.0,1
2026-04-01,drinking_milk,Сумська,37.5,2
2026-04-01,drinking_milk,Тернопільська,47.0,2
2026-04-01,drinking_milk,Харківська,40.0,3
2026-04-01,drinking_milk,Херсонська,37.0,1
2026-04-01,drinking_milk,Хмельницька,32.0,1
2026-04-01,drinking_milk,Черкаська,40.0,1
2026-04-01,drinking_milk,Чернівецька,28.0,2
2026-04-01,drinking_milk,Чернігівська,37.0,2
2026-04-01,hard_cheese,Волинська,269.0,2
2026-04-01,hard_cheese,Вінницька,329.0,2
2026-04-01,hard_cheese,Дніпропетровська,195.0,1
2026-04-01,hard_cheese,Донецька,375.0,1
2026-04-01,hard_cheese,Житомирська,280.0,1
2026-04-01,hard_cheese,Запорізька,255.0,1
2026-04-01,hard_cheese,Київська,214.0,6
2026-04-01,hard_cheese,Кіровоградська,366.0,2
2026-04-01,hard_cheese,Львівська,261.0,4
2026-04-01,hard_cheese,Миколаївська,408.5,2
2026-04-01,hard_cheese,Одеська,282.0,3
2026-04-01,hard_cheese,Полтавська,215.5,6
2026-04-01,hard_cheese,Тернопільська,279.0,1
2026-04-01,hard_cheese,Харківська,198.0,3
2026-04-01,hard_cheese,Черкаська,339.0,2
2026-04-01,kefir,Дніпропетровська,36.0,1
2026-04-01,kefir,Миколаївська,60.0,1
2026-04-01,kefir,Харківська,46.0,1
2026-04-01,kefir,Черкаська,63.0,2
2026-04-01,skim_milk_powder,Житомирська,220.0,1
2026-04-01,skim_milk_powder,Запорізька,150.0,1
2026-04-01,skim_milk_powder,Одеська,198.0,1
2026-04-01,soft_cheese,Полтавська,303.0,1
