date,period,territory,source,stage,product,Розріз,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2013-02-01,2013-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",5617.14,5.61714,Гривні за тону,UAH/kg,ok
2013-03-01,2013-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",5640.44,5.64044,Гривні за тону,UAH/kg,ok
2013-04-01,2013-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",5723.68,5.72368,Гривні за тону,UAH/kg,ok
2013-05-01,2013-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",5726.22,5.7262200000000005,Гривні за тону,UAH/kg,ok
2013-06-01,2013-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",5752.05,5.7520500000000006,Гривні за тону,UAH/kg,ok
2013-07-01,2013-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",5794.65,5.79465,Гривні за тону,UAH/kg,ok
2013-08-01,2013-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",5882.15,5.882149999999999,Гривні за тону,UAH/kg,ok
2013-09-01,2013-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",5971.76,5.971760000000001,Гривні за тону,UAH/kg,ok
2013-10-01,2013-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6034.43,6.03443,Гривні за тону,UAH/kg,ok
2013-11-01,2013-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6058.97,6.05897,Гривні за тону,UAH/kg,ok
2013-12-01,2013-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6123.76,6.12376,Гривні за тону,UAH/kg,ok
2014-01-01,2014-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6476.1,6.476100000000001,Гривні за тону,UAH/kg,ok
2014-02-01,2014-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6520.1,6.5201,Гривні за тону,UAH/kg,ok
2014-03-01,2014-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6574.05,6.574050000000001,Гривні за тону,UAH/kg,ok
2014-04-01,2014-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6758.82,6.75882,Гривні за тону,UAH/kg,ok
2014-05-01,2014-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6809.8,6.8098,Гривні за тону,UAH/kg,ok
2014-06-01,2014-M06,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6807.58,6.80758,Гривні за тону,UAH/kg,ok
2014-07-01,2014-M07,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6809.94,6.809939999999999,Гривні за тону,UAH/kg,ok
2014-08-01,2014-M08,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6866.37,6.86637,Гривні за тону,UAH/kg,ok
2014-09-01,2014-M09,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",6959.78,6.959779999999999,Гривні за тону,UAH/kg,ok
2014-10-01,2014-M10,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",7011.56,7.01156,Гривні за тону,UAH/kg,ok
2014-11-01,2014-M11,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",7038.21,7.03821,Гривні за тону,UAH/kg,ok
2014-12-01,2014-M12,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",7207.3,7.2073,Гривні за тону,UAH/kg,ok
2015-01-01,2015-M01,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",7317.0,7.317,Гривні за тону,UAH/kg,ok
2015-02-01,2015-M02,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",7343.14,7.34314,Гривні за тону,UAH/kg,ok
2015-03-01,2015-M03,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",7832.64,7.8326400000000005,Гривні за тону,UAH/kg,ok
2015-04-01,2015-M04,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",7915.78,7.91578,Гривні за тону,UAH/kg,ok
2015-05-01,2015-M05,Україна,SSSU industrial producer prices raw workbook,processor,drinking_milk,"Молоко рідке оброблене (пастеризоване, стерилізоване, гомогенізоване, топлене, пептизоване)",7993.71,7.99371,Гривні за тону,UAH/kg,ok
