hypothesis,source_block,model_family,frequency,link,product,product_label,n_obs,coef,pvalue,ect_coef,ect_pvalue,cointegration_p,admissibility_status,mapping_type,diagnostic_ljungbox_p,asymmetry_pvalue,reliability_raw,interpretation_source,diagnostic_bp_p,r2,detail,data_layer,x_product,period_start,period_end,speed_measure,asymmetry_measure,pos_ect_coef,neg_ect_coef,pos_ect_p,neg_ect_p,horizon,retailer,price_measure,discount_mean,sku_support,abs_coef,large_coef_flag,peak_coef_flag,intersection_score,significant_flag,direct_bad_link_flag,integrated_reliability,thesis_use
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,butter,Butter,82.0,1.322322907324745,0.0006374185737309,-0.2062961265915975,0.0006374185737309,,weak_extension,direct,0.3964278719256985,0.122704303887114,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,1.322322907324745,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,ECM,daily,Producer -> Procurement,butter,Butter,262.0,0.152415362009584,2.2273820207232616e-05,-0.4819755973658624,2.2273820207232616e-05,0.0994221525734644,acceptable,direct,0.9888135876002,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.152415362009584,False,False,2.0,True,False,main reliable,main text
H2,old_final_daily,ECM,daily,Producer -> Procurement,butter,Butter,274.0,0.1776468957388961,0.0020819351440816,-0.1070872288313266,0.0020819351440816,0.0934306996748629,acceptable,direct,0.1234583814276352,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.1776468957388961,False,False,2.0,True,False,main reliable,main text
H2,old_final_daily,NARDL,daily,Producer -> Procurement,butter,Butter,268.0,-0.0960679232864895,3.1852263216911575e-24,-0.7289245081636889,3.1852263216911575e-24,,acceptable,direct,0.549700216316418,0.7323403116841105,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.0960679232864895,False,False,2.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Producer -> Procurement,butter,Butter,274.0,0.1382318849523584,5.841068232831752e-05,-0.1617940056859565,5.841068232831752e-05,,acceptable,direct,0.1035546492896621,0.6942912789186285,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.1382318849523584,False,False,2.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Producer -> Retail combined,butter,Butter,65.0,28.60838409019254,3.056234605421072e-05,-0.3289852431715782,3.056234605421072e-05,,weak_extension,direct,0.0767374686517025,0.0152330773062299,reliable,previous model output,,,,,,,,,,,,,,,,,,,28.60838409019254,True,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Producer -> Retail combined,butter,Butter,82.0,24.712244270635015,0.0022178153195178,-0.1470098632808613,0.0022178153195178,,weak_extension,direct,0.1383576130924094,0.0045129744009008,reliable,previous model output,,,,,,,,,,,,,,,,,,,24.712244270635015,True,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> FarmGate,butter,Butter,65.0,3.6122067523181487,0.9705851674221512,-0.0019851841080401,0.9705851674221512,,weak_extension,inferred,0.999685752167426,0.5146973634603248,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,3.6122067523181487,False,False,1.0,False,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,Retail combined -> FarmGate,butter,Butter,82.0,0.213992122626897,0.1810892701387315,-0.0222495792890203,0.1810892701387315,,weak_extension,inferred,0.9983242199919198,0.2819676722202745,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.213992122626897,False,False,1.0,False,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,ECM,daily,Retail combined -> Procurement,butter,Butter,65.0,-0.0181485693211079,3.30281250015314e-07,-0.8117450768482379,3.30281250015314e-07,2.4867123727569203e-05,weak_extension,direct,0.995414918224132,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0181485693211079,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,ECM,daily,Retail combined -> Procurement,butter,Butter,82.0,0.0084302491844875,0.0125586081858169,-0.2666677704964962,0.0125586081858169,0.0287223357334883,weak_extension,direct,0.9580309195748566,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0084302491844875,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> Procurement,butter,Butter,65.0,0.0913877230880846,2.3110153096264615e-09,-0.8271143231838256,2.3110153096264615e-09,,weak_extension,direct,0.9851507790378808,0.6812641220397241,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.0913877230880846,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> Procurement,butter,Butter,82.0,0.0465054038676977,0.0104360566500621,-0.2670772611006849,0.0104360566500621,,weak_extension,direct,0.9740545705263852,0.7835700980280069,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.0465054038676977,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> Producer,butter,Butter,65.0,-0.0295034753529087,0.1225647145494551,-0.0238365005850657,0.1225647145494551,,weak_extension,direct,0.6606033930283992,0.6078281739180939,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.0295034753529087,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,Retail combined -> Producer,butter,Butter,82.0,-0.1112890456922781,0.0825356313635929,-0.0177202699544262,0.0825356313635929,,weak_extension,direct,0.1844933136580575,0.3665235684424321,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.1112890456922781,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H1,old_final_daily,ECM,daily,FarmGate -> Procurement,cheese,CHEESE,266.0,1.8516210472462704,4.021388270821701e-15,-0.7278292014638081,4.021388270821701e-15,6.229602711029857e-14,acceptable,inferred,0.835588481896255,,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.8516210472462704,False,False,2.0,True,False,main reliable,main text
H1,old_final_daily,ECM,daily,FarmGate -> Procurement,cheese,CHEESE,268.0,1.4783702989170404,5.1319837414023774e-06,-0.1919136402369115,5.1319837414023774e-06,0.0004600816211375,acceptable,inferred,0.9679737951270884,,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.4783702989170404,False,False,2.0,True,False,main reliable,main text
H1,old_final_daily,NARDL,daily,FarmGate -> Procurement,cheese,CHEESE,268.0,3.9342275616955966,2.264456833282008e-17,-0.6996031196360677,2.264456833282008e-17,,acceptable,inferred,0.843998164555739,0.0414309598798088,reliable,previous model output,,,,,,,,,,,,,,,,,,,3.9342275616955966,False,False,2.0,True,False,main reliable,main text
H1,old_final_daily,NARDL,daily,FarmGate -> Procurement,cheese,CHEESE,274.0,2.1446017379356173,9.907566204483056e-05,-0.1402393528943342,9.907566204483056e-05,,acceptable,inferred,0.0157096703050964,0.5075119149273564,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,2.1446017379356173,False,False,2.0,True,False,probable / supporting,short supporting block or appendix
H1,old_final_daily,ECM,daily,FarmGate -> Producer,cheese,CHEESE,1476.0,0.7668764341558756,0.002256002673138,-0.0015811482266045,0.002256002673138,6.814702839845024e-05,acceptable,inferred,0.8395803289819563,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.7668764341558756,False,False,2.0,True,False,main reliable,main text
H1,old_final_daily,ECM,daily,FarmGate -> Producer,cheese,CHEESE,1472.0,0.7669187301779425,7.85919366143654e-05,-0.0014929090574882,7.85919366143654e-05,0.0004036483093675,acceptable,inferred,0.0393642105430609,,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.7669187301779425,False,False,2.0,True,False,probable / supporting,short supporting block or appendix
H1,old_final_daily,NARDL,daily,FarmGate -> Producer,cheese,CHEESE,1476.0,-1.9258651446223312,0.0029024180587038,-0.0017962767556966,0.0029024180587038,,acceptable,inferred,1.3123700534977355e-15,0.0926075254956108,reliable,previous model output,,,,,,,,,,,,,,,,,,,1.9258651446223312,False,False,2.0,True,False,main reliable,main text
H1,old_final_daily,NARDL,daily,FarmGate -> Producer,cheese,CHEESE,1476.0,-1.5132496674149103,0.0008101134602096,-0.0015348080278771,0.0008101134602096,,acceptable,inferred,1.990012934718266e-15,0.1993265958981892,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,1.5132496674149103,False,False,2.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,ECM,daily,FarmGate -> Retail combined,cheese,CHEESE,69.0,-16.439477618739073,5.8535527004189834e-05,-0.4021965367915852,5.8535527004189834e-05,0.0104815096284857,weak_extension,inferred,0.9703727039276546,,unreliable / appendix only,previous model output,,,,,,,,,,,,,,,,,,,16.439477618739073,True,False,1.0,True,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,FarmGate -> Retail combined,cheese,CHEESE,69.0,-10.46250417414132,0.0006345062478694,-0.4334888783768673,0.0006345062478694,,weak_extension,inferred,0.9644788052721772,0.6388749316529609,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,10.46250417414132,True,False,1.0,True,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,FarmGate -> Retail combined,cheese,CHEESE,83.0,15.689992880047464,0.0723176027228859,-0.1215224448487832,0.0723176027228859,,weak_extension,inferred,0.4502131463595922,0.2993864866840489,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,15.689992880047464,True,False,1.0,True,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,ECM,daily,Procurement -> Retail combined,cheese,CHEESE,68.0,-0.3664313304122914,0.001878885565256,-0.2449218929899667,0.001878885565256,0.0511586465779676,weak_extension,direct,0.9472744638888256,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.3664313304122914,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,cheese,CHEESE,69.0,-0.1501283684164461,2.457067318846929e-06,-0.4447194198031791,2.457067318846929e-06,,weak_extension,direct,0.9754029179904006,0.8777542563683897,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.1501283684164461,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,cheese,CHEESE,83.0,-0.2283105498225819,0.0538640561964348,-0.1733046795895983,0.0538640561964348,,weak_extension,direct,0.2423426545687281,0.9126025294933656,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.2283105498225819,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,ECM,daily,Producer -> Procurement,cheese,CHEESE,268.0,0.2017716475175444,8.778354902497299e-14,-0.6299812706681751,8.778354902497299e-14,1.5895283837666737e-12,acceptable,direct,0.7288377937981311,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.2017716475175444,False,False,2.0,True,False,main reliable,main text
H2,old_final_daily,ECM,daily,Producer -> Procurement,cheese,CHEESE,272.0,0.3198343468318105,7.2686851286704145e-06,-0.1496492010077411,7.2686851286704145e-06,0.0033130867698866,acceptable,direct,0.1978903890837173,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.3198343468318105,False,False,2.0,True,False,main reliable,main text
H2,old_final_daily,NARDL,daily,Producer -> Procurement,cheese,CHEESE,268.0,0.3989469510666884,3.038309418640073e-17,-0.6975499678591824,3.038309418640073e-17,,acceptable,direct,0.8136374719264778,0.5331573026339551,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.3989469510666884,False,False,2.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Producer -> Procurement,cheese,CHEESE,274.0,0.7978631854273363,0.0001743303042307,-0.1359099690237692,0.0001743303042307,,acceptable,direct,0.0194574743617036,0.4276034015139109,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.7978631854273363,False,False,2.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,ECM,daily,Producer -> Retail combined,cheese,CHEESE,69.0,-5.637121718777365,2.8379353278766372e-05,-0.4327242258062115,2.8379353278766372e-05,0.0030436764106725,weak_extension,direct,0.9896694127578496,,reliable,previous model output,,,,,,,,,,,,,,,,,,,5.637121718777365,True,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Producer -> Retail combined,cheese,CHEESE,69.0,-31.33087967603909,1.4113746557433556e-05,-0.442427948897078,1.4113746557433556e-05,,weak_extension,direct,0.9927751065345528,0.0016396185699224,reliable,previous model output,,,,,,,,,,,,,,,,,,,31.33087967603909,True,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Producer -> Retail combined,cheese,CHEESE,83.0,-22.17010463918751,0.025646234612706,-0.2016027989302161,0.025646234612706,,weak_extension,direct,0.6170455921399529,0.175512116356154,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,22.17010463918751,True,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> FarmGate,cheese,CHEESE,69.0,0.0127856366850135,0.2928394730779401,-0.0625762715886034,0.2928394730779401,,weak_extension,inferred,0.9971954678341656,0.74708429365225,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.0127856366850135,False,False,1.0,False,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,Retail combined -> FarmGate,cheese,CHEESE,83.0,0.054384649695198,0.0116852481599258,-0.0347161014535779,0.0116852481599258,,weak_extension,inferred,0.2247803599006563,0.0582264191496447,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.054384649695198,False,False,1.0,True,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,ECM,daily,Retail combined -> Procurement,cheese,CHEESE,69.0,-0.048398161234624,1.1943839058161274e-05,-0.7419968051536276,1.1943839058161274e-05,0.0019150166199341,weak_extension,direct,0.9016443976721228,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.048398161234624,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> Procurement,cheese,CHEESE,69.0,0.0142291068456525,7.552339581501907e-06,-0.7745133202708891,7.552339581501907e-06,,weak_extension,direct,0.976057510196877,0.9417183662695944,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.0142291068456525,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> Procurement,cheese,CHEESE,83.0,-0.9219400234601948,0.0054253990490113,-0.1693277840663388,0.0054253990490113,,weak_extension,direct,0.256682226173031,0.0001023158439553,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.9219400234601948,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,ECM,daily,Retail combined -> Producer,cheese,CHEESE,69.0,-0.0628216488970734,0.0611371882546723,-0.0230967754292968,0.0611371882546723,0.0989078914784856,weak_extension,direct,0.7945380119181954,,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.0628216488970734,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> Producer,cheese,CHEESE,69.0,0.1727223660921264,0.3603474015459527,0.0190222982735503,0.3603474015459527,,weak_extension,direct,0.9355634069016988,0.2455340783161594,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.1727223660921264,False,False,1.0,False,False,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,Retail combined -> Producer,cheese,CHEESE,83.0,44.288451409806456,0.984857640965972,6.365537154834691e-05,0.984857640965972,,weak_extension,direct,0.1817081091818418,0.0579525845410734,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,44.288451409806456,True,False,1.0,False,False,appendix or discard,appendix only / do not headline
H1,old_final_daily,ECM,daily,FarmGate -> Procurement,condensed_milk,Condensed milk,266.0,-0.3610122379136387,1.983320020299615e-08,-0.3158378937401013,1.983320020299615e-08,1.587311477946031e-08,acceptable,inferred,0.6128173898699583,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.3610122379136387,False,False,2.0,True,False,main reliable,main text
H1,old_final_daily,ECM,daily,FarmGate -> Procurement,condensed_milk,Condensed milk,270.0,-0.4486978722387598,2.946881471832025e-07,-0.1427174871131577,2.946881471832025e-07,2.6113782046431964e-07,acceptable,inferred,0.9645916223520142,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.4486978722387598,False,False,2.0,True,False,main reliable,main text
H1,old_final_daily,NARDL,daily,FarmGate -> Procurement,condensed_milk,Condensed milk,266.0,-4.891176301780245,5.495528616606445e-10,-0.343305906647037,5.495528616606445e-10,,acceptable,inferred,0.5216372559350502,0.0191766576647343,reliable,previous model output,,,,,,,,,,,,,,,,,,,4.891176301780245,False,False,2.0,True,False,main reliable,main text
H1,old_final_daily,NARDL,daily,FarmGate -> Procurement,condensed_milk,Condensed milk,272.0,-5.187425972864012,3.424524147509034e-07,-0.1159739349650357,3.424524147509034e-07,,acceptable,inferred,0.0078063731745262,0.0089944976701393,reliable,previous model output,,,,,,,,,,,,,,,,,,,5.187425972864012,True,False,2.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,FarmGate -> Retail combined,condensed_milk,Condensed milk,62.0,-2.744665061956815,0.0001453555814814,-0.7099690396368868,0.0001453555814814,,weak_extension,inferred,0.2881692747717502,0.3034454601389074,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,2.744665061956815,False,False,1.0,True,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,FarmGate -> Retail combined,condensed_milk,Condensed milk,82.0,-0.3642295864087248,0.0019185573041368,-0.2719878254216514,0.0019185573041368,,weak_extension,inferred,0.4643168559381534,0.949977497288246,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.3642295864087248,False,False,1.0,True,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,condensed_milk,Condensed milk,60.0,0.4133370339451307,0.0001025481395568,-0.428202866616386,0.0001025481395568,,weak_extension,direct,0.0331161151476098,0.0420896559256522,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.4133370339451307,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Procurement -> Retail combined,condensed_milk,Condensed milk,80.0,0.7932753047483336,0.0237639108143761,-0.1580601539476479,0.0237639108143761,,weak_extension,direct,0.969667046349295,0.3484249598204062,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.7932753047483336,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> FarmGate,condensed_milk,Condensed milk,62.0,-0.3479873208973345,0.1495125043286093,-0.0620428157139229,0.1495125043286093,,weak_extension,inferred,0.6040245496689266,0.1104054366599202,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.3479873208973345,False,False,1.0,False,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,NARDL,daily,Retail combined -> FarmGate,condensed_milk,Condensed milk,82.0,2.0503360250013047,0.8069574495395191,-0.0040053587378341,0.8069574495395191,,weak_extension,inferred,0.0061897117562184,0.2295438766992356,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,2.0503360250013047,False,False,1.0,False,True,appendix or discard,appendix only / do not headline
H2,old_final_daily,ECM,daily,Retail combined -> Procurement,condensed_milk,Condensed milk,60.0,0.0123267075515713,0.0189907954819377,-0.4143376490967866,0.0189907954819377,0.0202044430628954,weak_extension,direct,0.683042480910045,,reliable,previous model output,,,,,,,,,,,,,,,,,,,0.0123267075515713,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
H2,old_final_daily,NARDL,daily,Retail combined -> Procurement,condensed_milk,Condensed milk,60.0,0.7695599170397345,0.0156121037231293,-0.4260693690947659,0.0156121037231293,,weak_extension,direct,0.6802364874516493,0.4036235703420721,conditionally_usable,previous model output,,,,,,,,,,,,,,,,,,,0.7695599170397345,False,False,1.0,True,False,probable / supporting,short supporting block or appendix
