model,product,product_label,link,link_direction,price_variant,farm_gate_source,reconstruction_variant,horizon_days,n_obs,coef,pvalue,stderr,r2,core_signal,ljungbox_p,arch_p,jb_p,coef_positive_shock,p_positive_shock,coef_negative_shock_abs,p_negative_shock_abs,asymmetry_pvalue,asymmetry_gap
LP_asymmetric,condensed_milk,Condensed milk,Retail+Consumer -> ProZorro,reverse,retail_consumer_baseline,not_applicable,linear,14,54,,,,0.2097569617312678,0,0.0011170900343551618,0.21266717115785075,0.43930464856440177,1.4484710042370919,0.11215106411789937,1.4437483716017465,0.2227106104719565,0.9944070984016194,0.004722632635345336
LP_linear,condensed_milk,Condensed milk,Retail+Consumer -> ProZorro,reverse,retail_consumer_baseline,not_applicable,linear,21,50,-0.10929590369225028,0.8004860590229412,0.4324815006573314,0.24730844582192602,0,4.275820600186016e-06,0.4836730576698366,0.7544833786922491,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail+Consumer -> ProZorro,reverse,retail_consumer_baseline,not_applicable,linear,21,50,,,,0.2889295176855319,1,2.6000137660459306e-06,0.23903224340116713,0.791094816054132,1.1067420357320272,0.11260728739830383,1.516649547746679,0.053480734844633525,0.6396184479178805,-0.4099075120146518
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,0,47,-1.1270202270652214,0.010450882491634082,0.44014897103749595,0.2994799640584721,1,0.010749899145088936,0.9263252203129129,0.6889085995409145,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,0,47,,,,0.30494011181934955,0,0.009079761416678047,0.8863671232257833,0.49554294459410975,-1.991239109396545,0.11599045405503532,0.8157312390560226,0.18695539010962237,0.012599669404327088,-2.8069703484525674
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,1,45,-1.2401272305617648,0.02084645854357911,0.5366764900067018,0.23872419053794092,1,2.695022221524273e-10,0.9095888650561627,0.8580911557666544,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,1,45,,,,0.23884075099644797,0,2.550814122352135e-10,0.9084828618772581,0.8482045873555787,-1.3814685698375329,0.45534042561087285,1.1912757153780498,0.1110767860151964,0.11991091426664237,-2.572744285215583
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,3,44,0.4305066647681995,0.22368052924734405,0.3538024813132395,0.4002018503526562,0,0.0006656539296581982,0.9091532726320515,0.887785444324804,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,3,44,,,,0.40020664125494765,0,0.0006629358200835064,0.9085273178795761,0.8871872993317426,0.3991716382984856,0.7333445579016442,-0.4406284865599262,0.36593732665141254,0.4266778323431317,0.8398001248584118
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,7,42,-1.0723165860858828,0.029529492121482613,0.49271448771478726,0.403438125400844,1,2.175756825184096e-05,0.6870673125630985,0.4222272347251277,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,7,42,,,,0.4072271850506768,1,2.3137152719258184e-05,0.7057982225339345,0.46884236483854946,-1.9470728110407918,0.22065937331646535,0.7750997152233153,0.07094766816829785,0.10835681851010863,-2.722172526264107
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,14,35,-0.4356813607419835,0.3225897421583199,0.4404603417049725,0.32797414970814576,0,0.019187682015492643,0.18115327480724291,0.029850699469062304,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,14,35,,,,0.33064099497254484,0,0.021629063919467596,0.18399091787109498,0.027299594326365174,0.3060088515641969,0.7983800764206908,0.6583656525351372,0.22633811313099206,0.7489465346333983,-0.35235680097094035
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,21,28,0.07000456254475812,0.7690184695411321,0.23838723535806977,0.49355079117467326,0,0.46275135550390245,0.5529763674445171,0.7110202517217686,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_observed,not_applicable,linear,21,28,,,,0.4948609379623691,0,0.46036899815460375,0.49981744839602393,0.7039255410764339,-0.408688115506437,0.6849791522945501,-0.20167672219560306,0.375234849943083,0.8279834447580332,-0.20701139331083396
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,0,47,-0.9831918121201177,0.034246641765294884,0.464392791311165,0.317950233875266,1,0.04263474728552584,0.9506787605040495,0.8648904158194983,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,0,47,,,,0.3260877555711327,1,0.02860377924662585,0.9420068865167698,0.648212942212166,-2.027555925503233,0.08005532413961387,0.6193811335908459,0.3227803037453103,0.008325756722135183,-2.6469370590940793
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,1,45,-1.0962745687610458,0.01711715677143468,0.4598117040508426,0.2767486641121234,1,7.535289678367585e-09,0.8906449460183179,0.9488026325697112,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,1,45,,,,0.2774288258491253,0,5.4171550143354664e-09,0.8869522517781592,0.912070952386148,-1.4203907243423703,0.4095013241566128,0.9878797251268584,0.1000522110733219,0.12539553028534312,-2.408270449469229
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,3,44,0.03951132080217368,0.9093864269581429,0.3471615132400572,0.40534162308684163,0,0.011610986224196474,0.8950285464258078,0.7885304173836994,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,3,44,,,,0.4054884159285973,0,0.010952266042469006,0.8908807954062796,0.789082475016848,-0.123297805412732,0.9151021014764911,-0.09019273364858293,0.8436499717360387,0.9752523322155033,-0.03310507176414906
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,7,42,-0.7157524463729784,0.11501870475862229,0.45414876755646755,0.4034238086977633,0,0.001240837842759392,0.6872908301775279,0.4626464465519178,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,7,42,,,,0.4070843608644932,0,0.0010190646064622262,0.7312833061579176,0.5126863447848529,-1.572950911933502,0.39083945709971035,0.43593864328696347,0.1996235384890953,0.27495378456688474,-2.0088895552204655
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,14,35,-0.28404950989664896,0.4305941917607593,0.3603887617012835,0.3726357292844289,0,0.15563131440905514,0.5434130741675957,0.30545306710756015,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,14,35,,,,0.37322160184480335,0,0.14604191823689078,0.5192990150198107,0.3308719335338495,-0.6121440956893089,0.62673351710101,0.19098161327306357,0.6452388161148663,0.5150335175815275,-0.8031257089623725
LP_linear,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,21,28,0.22237694197690064,0.5483790430356763,0.3705103761166855,0.478685817036008,0,0.375043762122736,0.7509096987540259,0.8662292524907541,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Retail matched,forward,retail_matched_baseline,not_applicable,linear,21,28,,,,0.49615437898786763,0,0.3622711614303842,0.7185140013353836,0.7540573915563402,-1.360230858183499,0.2827272801013715,-0.6225907320382641,0.045120757868226204,0.5251445700765549,-0.7376401261452349
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,0,47,-0.073387329487483,0.038211011883762525,0.03540861537576105,0.11103277466580641,1,0.26726039663228246,0.6754132662238289,1.0494957619580944e-29,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,0,47,,,,0.11225421466524621,0,0.331266644220988,0.5693079632573701,1.748516106388811e-31,-0.0846847877631711,0.1776613205554216,0.06026096476437698,0.4163868441038079,0.041526092785620035,-0.14494575252754807
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,1,47,-0.05058752144756009,0.3898811404476368,0.05883412844754114,0.06921188680267898,0,8.07358971953793e-06,0.9621147548133228,0.002845029940602431,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,1,47,,,,0.10700724920370264,1,0.00034335139374303474,0.9000457425493017,0.0023294272406975862,-0.1350566067507802,0.03503658398897878,-0.04755597193477782,0.6037462139985385,0.4530993314571511,-0.0875006348160024
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,3,47,-0.0885476369342007,0.03828113343207709,0.04273881621380917,0.2252071923360982,1,2.706255410781882e-08,0.35047360569754155,0.5003396369632002,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,3,47,,,,0.2613773641635656,1,2.1389271996901422e-07,0.04085876474814685,0.47157060782245974,-0.18962110252316022,0.0009145982520536019,-0.028888262431242793,0.7550278142826354,0.09025017085665134,-0.16073284009191743
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,7,47,-0.05539868994179689,0.13979736819964392,0.03751910801265629,0.20439798130313047,0,8.1050920601992e-05,0.06504953996408694,0.19638244951093312,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,7,47,,,,0.20513396881660195,0,9.925492962455878e-05,0.06593767813978105,0.21409536272848476,-0.06608048751099685,0.30368394334812887,0.04298765310765843,0.363425206908209,0.14048061393702116,-0.10906814061865527
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,14,47,-0.035496349594404876,0.430153164566871,0.0449930518340987,0.07685793388835671,0,4.442932197380486e-05,0.38666564671217096,0.9088815858828796,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,14,47,,,,0.10880512559543143,0,0.0001018948903737237,0.23363837021925937,0.8911651402847712,-0.10850717087037434,0.13773324053381997,-0.04933394102629876,0.38447963969590204,0.5297363160530146,-0.05917322984407558
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,21,47,-0.009515961823057646,0.847247621313848,0.04939983771496874,0.17983186235455828,0,8.70185205000991e-06,0.1498728133056855,0.8279823244423405,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_observed,not_applicable,linear,21,47,,,,0.20899420889010223,0,2.45345938417338e-06,0.3811968713803925,0.8652281356131373,-0.09102105201439889,0.3481900981980781,-0.08518370552986715,0.3156584464683112,0.9550246897704457,-0.005837346484531741
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,0,47,-0.06537741070823058,0.014399187947857715,0.026715761704859575,0.11956765485589393,1,0.14584899540006716,0.546230941104183,8.505128447708632e-39,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,0,47,,,,0.11972440504066251,0,0.13691641447587233,0.5838870166466373,7.21907350348952e-38,-0.06128508019529386,0.3632606397165784,0.07047390659603679,0.35284842963307994,0.015409372381077494,-0.13175898679133066
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,1,47,-0.003014456048845676,0.9431300356367013,0.04225692017721725,0.06970356022098667,0,2.743830456094121e-07,0.9363518288057392,0.0007886370122624086,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,1,47,,,,0.07263819435174745,0,6.118743529203578e-07,0.9226379635376293,0.0003035036301241418,-0.026814486381678673,0.6256554758936499,-0.026625563577502946,0.7941732134288315,0.9983173114001233,-0.0001889228041757271
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,3,47,-0.0688209252557466,0.0683679968480732,0.037760299606106995,0.20912045601663087,1,2.2644983868891316e-09,0.22449309284836516,0.4904598540064211,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,3,47,,,,0.22340542930551577,1,3.673734578555768e-09,0.06291494994397177,0.48087906036888595,-0.1330488043888871,0.015389884118793037,-0.011167023139377438,0.8867045920572343,0.12451759224017639,-0.12188178124950967
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,7,47,-0.05656996110438245,0.1628174725710222,0.040532821356305364,0.21023465676160702,0,8.611759725553979e-05,0.07241293327786809,0.22352634578186076,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,7,47,,,,0.22716536938144294,0,5.5192614477926864e-05,0.09126781912275883,0.3579812532638725,-0.00476531235785517,0.9387737426471038,0.1210862992816864,0.11778971940046874,0.12146683284397715,-0.12585161163954156
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,14,47,-0.014960342809837983,0.7348034706751925,0.04416430807808534,0.07490553364786945,0,3.282447042773565e-05,0.35550610294835827,0.7878593034000543,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,14,47,,,,0.07812894827888506,0,2.4989617297446314e-05,0.2857224866851944,0.7936634086865506,-0.03841078143301922,0.5643887444091643,-0.014244303206041005,0.8368336458723014,0.7850317553378465,-0.02416647822697822
LP_linear,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,21,47,0.011747905491671533,0.7768124433385761,0.041442417431942026,0.18702680027498386,0,5.7117734886600695e-06,0.18040950433886652,0.802535957803914,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,Retail matched -> ProZorro,reverse,retail_matched_baseline,not_applicable,linear,21,47,,,,0.19039952485720757,0,2.734060621635158e-06,0.24370487066744603,0.8092522839785393,-0.01627969589398294,0.8534852150753424,-0.04665284651623159,0.6258090334329531,0.7154512057022104,0.03037315062224865
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,linear,0,47,-0.08906879932637049,0.1809192674462603,0.06657209386343092,0.19605892183853613,0,0.41164286095547015,0.49119258076001104,0.33142624374584834,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,linear,0,47,,,,0.23240771275359084,1,0.36676160451610845,0.5504136746228836,0.3704936060167834,-0.31236096688892634,0.0011896370842067916,0.005937483901558967,0.9218302525102469,0.0018417978212991457,-0.3182984507904853
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,linear,1,45,-0.034884761788054386,0.6124016730701735,0.06885401130555269,0.23337095865187918,0,0.06756196797379589,0.020674401059333162,0.8466065292036262,,,,,,
LP_asymmetric,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,linear,1,45,,,,0.3217675835097583,1,0.11828204534345291,0.030407672841095624,0.6699506813219178,-0.43665509955129655,0.0013502115974628867,-0.10757819478834466,0.026338065191715405,0.016751890504339687,-0.3290769047629519
LP_linear,condensed_milk,Condensed milk,ProZorro -> Silpo,forward,silpo_observed,not_applicable,linear,3,44,0.022350856571961335,0.7586022565815496,0.07272904459503744,0.1537065262510534,0,3.7438414991280234e-05,0.32865514634214293,0.685679927028254,,,,,,
